Similarity,QAS_File,Text_File
0.0826247019156521,qas_87_table_11.txt,section_7.txt
0.06914452874995958,qas_87_table_11.txt,section_19.txt
0.07068380740934771,qas_87_table_11.txt,section_2.txt
0.07898354357294546,qas_87_table_11.txt,section_21.txt
0.06960942223697636,qas_87_table_11.txt,section_24.txt
0.07501258810802759,qas_87_table_11.txt,section_23.txt
0.0826247019156521,qas_87_table_11.txt,section_16.txt
0.0796599517149491,qas_87_table_11.txt,section_12.txt
0.07898354357294546,qas_87_table_11.txt,section_18.txt
0.05486210928239047,qas_87_table_11.txt,section_25.txt
0.0796599517149491,qas_87_table_11.txt,section_6.txt
0.07502917079646854,qas_87_table_11.txt,section_5.txt
0.0823440813579569,qas_87_table_11.txt,section_11.txt
0.0785982097570389,qas_87_table_11.txt,section_14.txt
0.06959689130957002,qas_87_table_11.txt,section_10.txt
0.07898354357294546,qas_87_table_11.txt,section_9.txt
0.08197485238093254,qas_87_table_11.txt,section_20.txt
0.08197485238093254,qas_87_table_11.txt,section_17.txt
0.07557420692796442,qas_87_table_11.txt,section_22.txt
0.06670853966465033,qas_87_table_11.txt,section_1.txt
0.0796599517149491,qas_87_table_11.txt,section_15.txt
0.0841556589772258,qas_87_table_11.txt,section_4.txt
0.0826247019156521,qas_87_table_11.txt,section_13.txt
0.08197485238093254,qas_87_table_11.txt,section_8.txt
0.08736115290629254,qas_87_table_11.txt,section_3.txt
0.056778250544636366,qas_87_table_13.txt,section_7.txt
0.08776910313246222,qas_87_table_13.txt,section_19.txt
0.06568659987357958,qas_87_table_13.txt,section_2.txt
0.05228177299616232,qas_87_table_13.txt,section_21.txt
0.07175498461742738,qas_87_table_13.txt,section_24.txt
0.059478829674714156,qas_87_table_13.txt,section_23.txt
0.056778250544636366,qas_87_table_13.txt,section_16.txt
0.05222712169572808,qas_87_table_13.txt,section_12.txt
0.05228177299616232,qas_87_table_13.txt,section_18.txt
0.060163999911747375,qas_87_table_13.txt,section_25.txt
0.05222712169572808,qas_87_table_13.txt,section_6.txt
0.050186765495759164,qas_87_table_13.txt,section_5.txt
0.0631431794723554,qas_87_table_13.txt,section_11.txt
0.08741024948405385,qas_87_table_13.txt,section_14.txt
0.05284312624375174,qas_87_table_13.txt,section_10.txt
0.05228177299616232,qas_87_table_13.txt,section_9.txt
0.05222421950745519,qas_87_table_13.txt,section_20.txt
0.05222421950745519,qas_87_table_13.txt,section_17.txt
0.045915155993119364,qas_87_table_13.txt,section_22.txt
0.06946409795614292,qas_87_table_13.txt,section_1.txt
0.05222712169572808,qas_87_table_13.txt,section_15.txt
0.05988247065060295,qas_87_table_13.txt,section_4.txt
0.056778250544636366,qas_87_table_13.txt,section_13.txt
0.05222421950745519,qas_87_table_13.txt,section_8.txt
0.05173684154467573,qas_87_table_13.txt,section_3.txt
0.04802793078292021,qas_87_table_3.txt,section_7.txt
0.04101519137832294,qas_87_table_3.txt,section_19.txt
0.03955135140996262,qas_87_table_3.txt,section_2.txt
0.04352009279729646,qas_87_table_3.txt,section_21.txt
