Similarity,QAS_File,Text_File
0.5995808685457932,qas_59_table_1,section_25
0.59790484692991,qas_59_table_1,section_6
0.6815005174062301,qas_59_table_1,section_9
0.5638160947982607,qas_59_table_1,section_32
0.6128069508714904,qas_59_table_1,section_19
0.08087510399014308,qas_59_table_1,section_31
0.5090556622719606,qas_59_table_1,section_2
0.5301192784686272,qas_59_table_1,section_22
0.578407590139872,qas_59_table_1,section_18
0.5555542267635716,qas_59_table_1,section_27
0.5258582509976396,qas_59_table_1,section_11
0.19012903676970896,qas_59_table_1,section_24
0.5654648558681273,qas_59_table_1,section_16
0.2377601994136391,qas_59_table_1,section_14
0.5502293315185067,qas_59_table_1,section_26
0.6263812621729938,qas_59_table_1,section_21
0.4757296890290995,qas_59_table_1,section_7
0.28769932735046744,qas_59_table_1,section_17
0.6530818683605778,qas_59_table_1,section_13
0.6013114890205361,qas_59_table_1,section_3
0.0663880000259428,qas_59_table_1,section_30
0.19999804268842286,qas_59_table_1,section_28
0.5962000094642042,qas_59_table_1,section_20
0.6509525565933179,qas_59_table_1,section_15
0.5840504824283382,qas_59_table_1,section_10
0.628895907440151,qas_59_table_1,section_12
0.6075075595940853,qas_59_table_1,section_4
0.6041201914707428,qas_59_table_1,section_1
0.09582058844891789,qas_59_table_1,section_23
0.11241258617373351,qas_59_table_1,section_29
0.6429608982683497,qas_59_table_1,section_8
0.5868144839948599,qas_59_table_1,section_5
0.4962025865928989,qas_59_table_2,section_5
0.5413718246891521,qas_59_table_2,section_8
0.11294825690839516,qas_59_table_2,section_29
0.14487035404625803,qas_59_table_2,section_23
0.5188601128175327,qas_59_table_2,section_1
0.48492339972046256,qas_59_table_2,section_4
0.46172605146863704,qas_59_table_2,section_12
0.44420258750097524,qas_59_table_2,section_10
0.5552922397774978,qas_59_table_2,section_15
0.45469398765668845,qas_59_table_2,section_20
0.17473894667984005,qas_59_table_2,section_28
0.05822520780359328,qas_59_table_2,section_30
0.48153707935599266,qas_59_table_2,section_3
0.5639574251774642,qas_59_table_2,section_13
0.2805091746404591,qas_59_table_2,section_17
0.3041008458606189,qas_59_table_2,section_7
0.5435167905332792,qas_59_table_2,section_21
0.45342563479330633,qas_59_table_2,section_26
0.1990121399177101,qas_59_table_2,section_14
0.42228541568898176,qas_59_table_2,section_16
0.15970299161159884,qas_59_table_2,section_24
0.4146156921004097,qas_59_table_2,section_11
0.4705944050956263,qas_59_table_2,section_27
0.45713409900095353,qas_59_table_2,section_18
0.38679146985900825,qas_59_table_2,section_22
0.39034681701531243,qas_59_table_2,section_2
0.0857085781668091,qas_59_table_2,section_31
0.5334926165126725,qas_59_table_2,section_19
0.4747874844447838,qas_59_table_2,section_32
0.5760004435389408,qas_59_table_2,section_9
0.4460914797574086,qas_59_table_2,section_6
0.49964028202839106,qas_59_table_2,section_25
0.5300866617482749,qas_59_table_3,section_5
0.5802126180630609,qas_59_table_3,section_8
0.1492108760986171,qas_59_table_3,section_29
0.16296736209024812,qas_59_table_3,section_23
0.5472099152284007,qas_59_table_3,section_1
0.5095748155843094,qas_59_table_3,section_4
0.5127263329459546,qas_59_table_3,section_12
0.4617961300789179,qas_59_table_3,section_10
0.609268762223308,qas_59_table_3,section_15
0.5164637973610463,qas_59_table_3,section_20
0.20085066087191747,qas_59_table_3,section_28
0.08141155902203703,qas_59_table_3,section_30
0.5300216276396092,qas_59_table_3,section_3
