URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=11482079,Phoenix Suns All - Time Roster,2afc1d41-5744-4ef2-9de1-30052f71ea7c,Phoenix Suns all-time roster,97,58,85
http://en.wikipedia.org/?curid=18792229,Mid - State Conference (Ihsaa),3891c2bd-ffa8-449e-9fcc-6fce8c4bb76b,Mid-State Conference,80,87,82
http://en.wikipedia.org/?curid=17323283,1971 - 72 New York Rangers Season,a05b616e-7b4a-4cd1-aa86-199bcf42a7da,1971–72 New York Rangers season,94,91,93
http://en.wikipedia.org/?curid=21795986,Renfe Class 352,1eb3baf5-a527-492c-8df7-64355cedb03f,Renfe Class 352,100,54,86
http://en.wikipedia.org/?curid=45506550,List of American Horror Story episodes - Season 5: Hotel (2015–16),ab981387-03d0-43b8-9d8b-25480e4f1732,American Horror Story: Hotel,60,6,43
http://en.wikipedia.org/?curid=12794433,List Of Largest Nordic Companies,d3ef3940-4fbd-4a5b-baee-93bb6a6f0914,List of largest Nordic companies,100,95,98
http://en.wikipedia.org/?curid=16721744,List of AMA Superbike champions - By season,852175a9-2b7b-4f81-bf2f-97d5b22f77ba,List of AMA Superbike champions,84,78,82
http://en.wikipedia.org/?curid=16721744,List of AMA Superbike champions - By season,074671e0-6c25-4b6a-9c4e-d52a6e569c4b,List of AMA Superbike champions,84,78,82
http://en.wikipedia.org/?curid=18734298,List of Family Guy episodes - Season 2 (1999–2000),066aa068-ffe4-49ca-92c5-48fae5e52d4b,Family Guy season 2,55,1,38
http://en.wikipedia.org/?curid=17814458,Bettmeralp,dcedd096-b304-46b1-ad06-ace1cd558280,Bettmeralp,100,88,96
