URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=58270626,2018 Chevrolet Silverado 250 - Qualifying results,fe7489b2-513f-4982-bbf2-598419720012,2018 Chevrolet Silverado 250,73,100,81
http://en.wikipedia.org/?curid=59135381,List of most expensive watches sold at auction - Watch models/collections,582c5707-8272-4e8d-87b9-088faf1747f5,List of most expensive watches sold at auction,77,37,65
http://en.wikipedia.org/?curid=3076551,Everton F.C. - Notable former players,3020065b-1ed3-4a75-8050-01b9b9c1072e,List of Everton F.C. players,62,28,51
http://en.wikipedia.org/?curid=22824297,1962 - 63 Illinois Fighting Illini Men 'S Basketball Team,f5eff8a1-5305-4078-980b-371143a2813c,1962–63 Illinois Fighting Illini men's basketball team,95,23,73
http://en.wikipedia.org/?curid=39423432,List of NCAA Division I men's ice hockey seasons - Conference realignment and dissolution,0a6c981a-6cee-4a7a-a19c-ac3b9e94af2e,List of NCAA Division I men's ice hockey seasons,70,88,75
http://en.wikipedia.org/?curid=1399008,"Banlic, Cabuyao - Demography",a68bfbcf-d0a9-44ba-94c1-542ec50198e0,Cabuyao,40,98,57
http://en.wikipedia.org/?curid=11178271,List Of Journeyman Episodes,2bc37978-018d-47ad-b4dd-9c35c51970e3,Journeyman (TV series),61,39,54
http://en.wikipedia.org/?curid=36963182,Robert Cregan - Career summary,5a75afdc-c0e8-40dd-a4c6-a3ea37e6a1c4,Robert Cregan,60,100,72
http://en.wikipedia.org/?curid=18987481,Television In Thailand,67d6a49d-d925-444f-bdbd-7505e3bb5f25,Television in Thailand,100,81,94
http://en.wikipedia.org/?curid=15090962,Duneland Athletic Conference,a1e9e945-e13b-4804-9f5c-7c6b0b09b9ac,Duneland Athletic Conference,100,34,80
