URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=750840,On 206,37a273b5-0b59-4103-bf3c-bba23dfb693b,Peugeot 206,59,29,41
http://en.wikipedia.org/?curid=272313,Advanced Television Systems Committee Standards,88380a23-e55b-4857-a2cf-96541a70a916,ATSC standards,39,82,64
http://en.wikipedia.org/?curid=16704913,List Of Mcleod 'S Daughters Episodes,cd8c4816-85ef-40e3-81f1-ed91e9a591d8,List of McLeod's Daughters episodes,99,25,54
http://en.wikipedia.org/?curid=8277247,"Wake Forest Demon Deacons Football , 1970 - 79",29274aaf-29fe-4cc5-acd7-7dabe00c22c1,Wake Forest Demon Deacons football,85,0,34
http://en.wikipedia.org/?curid=453651,East Kalimantan - Administrative divisions,be119660-5519-4656-af06-9ea855dff00d,East Kalimantan,53,9,26
http://en.wikipedia.org/?curid=1139087,1988 Formula One Season,4ba7ed22-0ce4-419d-94c9-c8d888be499d,1988 Formula One World Championship,69,48,56
http://en.wikipedia.org/?curid=22752154,Dragonfly Trimarans - Current models,a2ba80cf-5678-45b0-b777-5904506ab4d9,Dragonfly Trimarans,69,93,83
http://en.wikipedia.org/?curid=56185406,2018 in Rizin Fighting Federation - List of events,b39a2ec9-ce1c-4ed8-bbc9-37ade8a77786,2018 in Rizin Fighting Federation,80,100,92
http://en.wikipedia.org/?curid=1425689,List of best-selling singles - 7–7.99 million copies,405a6d81-da49-439d-a485-484cd6b52df0,Ticket to Ride (board game),18,35,28
http://en.wikipedia.org/?curid=17486994,The Mole (Tv Series),0ebec747-4dc9-49af-94e6-3a208cc1a3bb,The Mole (American TV series),82,9,38
