URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=619644,"Joe Johnson (snooker player) - Non-ranking finals: 7 (4 titles, 3 runners-up)",8201e9fa-4d4e-4711-856e-19d8d067f1e6,Joe Johnson (snooker player),53,79,68
http://en.wikipedia.org/?curid=51253088,USAC Daytona 100 - Friday April 3,d97ae052-2c51-4d30-bbf2-92475a5137d7,USAC Daytona 100,65,100,86
http://en.wikipedia.org/?curid=1399008,"Banlic, Cabuyao - Demography",a68bfbcf-d0a9-44ba-94c1-542ec50198e0,Cabuyao,40,100,76
http://en.wikipedia.org/?curid=35084289,Rajesh Kava - Hollywood Movies,db3a1f88-915a-4925-9ead-498ee133b795,Rajesh Kava,54,78,68
http://en.wikipedia.org/?curid=51253088,USAC Daytona 100 - Friday April 3,5b40cd9f-967e-47b8-ad4f-6c7335fc1259,USAC Daytona 100,65,100,86
http://en.wikipedia.org/?curid=22962966,Ouija Board Handicap - Winners,c9b46ff5-e9ab-43c9-8316-9ce211187fd8,Ouija Board Handicap,80,100,92
http://en.wikipedia.org/?curid=6028965,Richard Edmonds - UK Parliament elections,880201c1-bbed-4904-b9d5-a47423860dd4,Richard Edmonds,54,99,81
http://en.wikipedia.org/?curid=1765584,Tuncay Şanlı,7b3d45dc-571a-4fc2-a84e-43fedb179bf6,Tuncay Şanlı,100,19,51
http://en.wikipedia.org/?curid=53174731,1919 Big Ten Conference football season - Results and team statistics,224e03ea-4767-49c2-987c-e09fbc4746c0,1919 Big Ten Conference football season,72,100,88
http://en.wikipedia.org/?curid=2249670,Ormonde (horse) - Race record,589d8001-f149-4a11-8ef5-fed51c754d64,Ormonde (horse),68,100,87
