URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=9556008,Erika Jayne - Accolades,04d4fe14-b910-4c1b-9342-a60a0d9487ae,Thomas Girardi,11,0,7
http://en.wikipedia.org/?curid=46748651,2008 in Strikeforce - Events list,c36186c1-487e-4461-8444-befe55bef61a,2008 in Strikeforce,73,100,81
http://en.wikipedia.org/?curid=10389574,Svenska Supercupen - List of winners,50e20828-d009-4f27-9bb4-3070b0044825,Svenska Supercupen,67,100,76
http://en.wikipedia.org/?curid=16661199,1989 New York Giants Season,6eda6d22-72b4-4cb5-9d18-4f64de2d06a5,1989 New York Giants season,100,80,94
http://en.wikipedia.org/?curid=17760670,European Orienteering Championships,60c3a1cf-ed2c-452e-991a-a148fdfc6ad9,European Orienteering Championships,100,100,100
http://en.wikipedia.org/?curid=1873992,Tiger Stadium (Lsu),62543bc1-87ba-4642-a57d-915bbd7cfd3d,Tiger Stadium (Louisiana),82,13,61
http://en.wikipedia.org/?curid=28793672,Indonesian Idol (Season 7),13930e98-062b-4a8b-b880-45e34e6f71f1,Indonesian Idol season 7,96,97,96
http://en.wikipedia.org/?curid=42199640,2001 West Bengal Legislative Assembly election - Results,c20c4d77-cce6-47c5-b8b8-2f6e6be40d2d,2001 West Bengal Legislative Assembly election,90,97,92
http://en.wikipedia.org/?curid=1332381,1916 World Series - Summary,bfb344d7-7d6c-44e6-8339-2d0743114f68,1916 World Series,77,100,83
http://en.wikipedia.org/?curid=58221,The Secret Service,5e0a75e7-21a5-4993-af2d-4eb3a70fd4d6,United States Secret Service,74,0,51
