URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=11638072,Sd Croatia Berlin,d10d3d9f-1baf-4b3d-9345-d09f4fc64b33,SD Croatia Berlin,100,69,81
http://en.wikipedia.org/?curid=63201380,Yugoslavia National Football Team Results,6b8a0d87-d7d4-4b71-88df-77e53136cffe,Yugoslavia national football team results,100,30,58
http://en.wikipedia.org/?curid=21001613,Juguemos a Cantar - The Top 10,ff67e781-7a93-423e-a0f1-ce07d4c9b282,Juguemos a Cantar,72,100,88
http://en.wikipedia.org/?curid=35828369,List of international cricket centuries at Grenada National Cricket Stadium - One Day International centuries,631bbf17-d2bc-42f9-934c-cf535f7d0b4b,List of international cricket centuries by AB de Villiers,59,47,51
http://en.wikipedia.org/?curid=17482554,2008 - 09 A.C. Milan Season,7b124454-0483-4568-bec2-a6b05c21aab6,2008–09 AC Milan season,88,83,85
http://en.wikipedia.org/?curid=2032744,Social Democratic Union (Serbia) - Parliamentary elections,41a7a8c5-5b96-4893-bd72-26c196f5fc0b,Social Democratic Union (Serbia),71,77,74
http://en.wikipedia.org/?curid=15278857,List Of Bradford City A.F.C. Records And Statistics,8392fdbf-6d9d-4e51-b891-c8a625b23f05,List of Bradford City A.F.C. records and statistics,100,39,63
http://en.wikipedia.org/?curid=18269885,1983 - 84 Liverpool F.C. Season,a05a7a7f-71bf-473e-a8b0-55f49519a805,1983–84 Liverpool F.C. season,93,63,75
http://en.wikipedia.org/?curid=2648119,List of universities in Bosnia and Herzegovina - Public,89b6ad96-a208-45eb-81a3-e9e2d3402ee9,List of universities in Bosnia and Herzegovina,91,53,68
http://en.wikipedia.org/?curid=613019,Bellerive Oval - Attendance records,00b92901-38f2-4b02-8e91-17eb87573c62,Bellerive Oval,57,100,82
