URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=2947773,European Cup and UEFA Champions League records and statistics - All-time top player appearances,959a8285-695d-439f-ac9e-3c6be608be16,European Cup and UEFA Champions League records ...,65,55,59
http://en.wikipedia.org/?curid=1332381,1916 World Series - Summary,bfb344d7-7d6c-44e6-8339-2d0743114f68,1916 World Series,77,100,90
http://en.wikipedia.org/?curid=38971228,List of the most populous civil parishes in England - ,489a536f-27f6-4eed-96c4-d9b4c5ca29d3,List of the most populous civil parishes in England,97,26,54
http://en.wikipedia.org/?curid=38061737,Hong Kong Scottish - Records by season,df3111b6-7dd6-4c2e-b0ef-3865e9b8f3c7,Hong Kong Scottish,64,42,50
http://en.wikipedia.org/?curid=15426917,Lau Nim Yat,8ed17ab1-8e29-485f-be76-6232e62e6ecd,Lau Nim Yat,100,78,86
http://en.wikipedia.org/?curid=428105,Billionaire - Statistics,743ea0fd-327b-49da-8bcc-38d3a04e764c,Billionaire,63,26,40
http://en.wikipedia.org/?curid=23670057,Fiba Eurobasket 2009 Squads,e80e27e5-635d-44ca-bf26-5d7839cd00d0,FIBA EuroBasket 2009 squads,100,86,91
http://en.wikipedia.org/?curid=16066063,World 'S Busiest Passenger Air Routes,d8090872-627c-401f-83b5-ba9d4b206999,List of busiest passenger flight routes,74,44,56
http://en.wikipedia.org/?curid=272313,Advanced Television Systems Committee Standards,88380a23-e55b-4857-a2cf-96541a70a916,ATSC standards,39,82,64
http://en.wikipedia.org/?curid=1724440,Igor Andreev,27cd68fa-ac90-4ebe-9668-7aed8fb89a74,Igor Andreev,100,66,79
