URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=12291508,Estonia In The Eurovision Song Contest 2004,9d208dca-016e-48b3-9433-82b0fca22b86,Estonia in the Eurovision Song Contest 2004,100,60,76
http://en.wikipedia.org/?curid=41647074,2014 Maharashtra Legislative Assembly election - Result,633bde8f-420c-45a1-8af9-e21d6e561c36,2014 Maharashtra Legislative Assembly election,91,26,52
http://en.wikipedia.org/?curid=295504,Reform Party of Florida - Notable Statewide and Congressional election results,32dba877-ce50-4b2d-9890-9d4e2fd94f39,Reform Party of the United States of America,46,5,21
http://en.wikipedia.org/?curid=40612343,List of Columbo episodes - Season 9 (1989–90),884a999c-25cb-4145-a41e-78f51d3effe9,Columbo season 9,52,55,53
http://en.wikipedia.org/?curid=10631744,Wisconsin Badgers men's basketball - Players drafted to the NBA,0a3a4535-537c-4602-abe3-bf1a76f6d829,Wisconsin Badgers men's basketball,70,100,88
http://en.wikipedia.org/?curid=25933764,2011 British Columbia Scotties Tournament Of Hearts,83d6f4de-fad5-4e24-9945-f209ca5db625,2011 Scotties Tournament of Hearts,80,3,33
http://en.wikipedia.org/?curid=12896657,1983 Race of Champions - Qualifying,2ea81055-82cf-4fbe-aa13-f0c630306519,1983 Race of Champions,77,73,74
http://en.wikipedia.org/?curid=52856532,List of American Horror Story episodes - Season 8: Apocalypse (2018),0016b3b5-fe00-4243-ad45-3d3c1b3fbeb7,American Horror Story: Apocalypse,65,39,49
http://en.wikipedia.org/?curid=10173807,Teymuraz Gabashvili,4cf80eb3-d45b-4329-8439-8e0547d1bf9d,Teymuraz Gabashvili,100,99,99
http://en.wikipedia.org/?curid=187586,List of best-selling singles - 5–5.99 million copies,17cbaa3b-88a8-47cd-bc2c-874dbb6346bc,Family Guy,16,10,12
