URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=3890033,List of Australian Football League grounds - Current grounds,86bd581b-a489-4e21-92c5-9d1715d9acb3,List of Australian Football League grounds,82,73,76
http://en.wikipedia.org/?curid=26191721,List of Pacific Coast League stadiums - Current stadiums,55b69fd8-2c6d-48d8-bb1d-5307584ee645,List of Pacific Coast League stadiums,80,15,41
http://en.wikipedia.org/?curid=18197543,1974–75 Kentucky Colonels season - ABA Finals,db83e282-8a01-41c1-b3aa-c281c37347ef,1974–75 Kentucky Colonels season,83,80,81
http://en.wikipedia.org/?curid=30294667,2011 Cincinnati Bengals season - Draft,1f462328-a5fa-422a-90c1-a301eee8a96f,2011 Cincinnati Bengals season,88,99,94
http://en.wikipedia.org/?curid=12053641,Operator Please,e809aeba-539c-46b4-827c-47b084305e31,Operator Please,100,41,64
http://en.wikipedia.org/?curid=37804958,Junior Eurovision Song Contest 2014 - Results,14defc27-34dd-49df-a95d-46446da95e79,Junior Eurovision Song Contest 2014,88,94,91
http://en.wikipedia.org/?curid=6121285,List of neighborhoods of St. Louis - List of neighborhoods,9cc836a2-d7b0-4199-8864-bf0337a128a3,List of neighborhoods of St. Louis,74,4,32
http://en.wikipedia.org/?curid=59226601,Great Filly Stakes - Winners,d38047eb-cd3b-4885-9cc3-f61efdf22b94,Great Filly Stakes,78,100,91
http://en.wikipedia.org/?curid=15627554,1993 - 94 Football Conference,2c0b50f4-b21a-451a-9f50-8f27f3a06e02,1993–94 Football Conference,93,84,87
http://en.wikipedia.org/?curid=52980766,Working Class Party - Election results,85d03dcb-72f8-4cd4-a016-3e05deaccc4a,Working Class Party,67,40,50
