URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=12451376,List Of Saving Grace Episodes,e3a7656f-0788-46aa-a9af-3eefd63b3dca,List of Saving Grace episodes,100,9,45
http://en.wikipedia.org/?curid=36915463,Swimming at the 2012 Summer Paralympics – Women's 400 metre freestyle S12 - Heat 1,fc6de4d0-bee6-45b3-8a29-153eeafeaa95,Swimming at the 2012 Summer Paralympics,64,100,85
http://en.wikipedia.org/?curid=16721744,List of AMA Superbike champions - By season,852175a9-2b7b-4f81-bf2f-97d5b22f77ba,List of AMA Superbike champions,84,83,83
http://en.wikipedia.org/?curid=13974015,2008 St. Louis Rams season - NFL Draft,7edc51af-3dce-4cae-9178-57f2c8448eff,2008 St. Louis Rams season,81,100,92
http://en.wikipedia.org/?curid=47136227,2009 in Strikeforce - Events list,064c1ebe-ce63-4106-bcfd-074be81e2066,2009 in Strikeforce,73,99,88
http://en.wikipedia.org/?curid=7577577,List of best-selling singles - 5–5.9 million copies,b13ce1b6-bb2c-4218-a72c-b44cadd6aeef,List of best-selling singles,71,30,46
http://en.wikipedia.org/?curid=1415821,Fiat Ducato,a6d8ff39-c88e-43ec-8be4-8c6dd043588a,Fiat Ducato,100,77,86
http://en.wikipedia.org/?curid=22916979,List of United States cities by population density - Metropolitan areas,931e81d9-29bf-4234-9bbf-baf55efd83b6,List of United States cities by population density,83,100,93
http://en.wikipedia.org/?curid=7624396,List of Tottenham Hotspur F.C. records and statistics - Highest transfer fees paid,a10ab9c2-68af-481e-b944-329ec7d8404e,List of Tottenham Hotspur F.C. records and statistics,79,22,44
http://en.wikipedia.org/?curid=12666456,2007 - 08 Plymouth Argyle F.C. Season,9b0b579c-5195-40da-a514-75f9c702bf56,2007–08 Plymouth Argyle F.C. season,94,40,61
