URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=1132588,2002 Formula One Season,3224b258-6145-4cfb-805d-d28ebb5d1b36,2002 Formula One World Championship,69,40,51
http://en.wikipedia.org/?curid=48962,Athens International Airport - Annual statistics,dd840f6f-f824-46ef-afb2-4efe62f24f34,Athens International Airport,74,56,63
http://en.wikipedia.org/?curid=14026187,Abigail Spears,076388b1-1e34-453e-a9b4-f67fd17a2128,Abigail Spears,100,6,43
http://en.wikipedia.org/?curid=11044765,Northern Nevada 4A Region,268fbe1b-18b8-4553-8577-2d7e3559e94f,Northern Nevada 4A Region,100,100,100
http://en.wikipedia.org/?curid=18033138,Baltimore - Tallest buildings,2e3ee7f4-add6-43b9-8a4e-f522feba60dd,List of tallest buildings in Baltimore,63,69,66
http://en.wikipedia.org/?curid=12676284,Estonia In The Eurovision Song Contest 2002,2fa5196d-a1a5-4674-8ede-1a69bbbc7f30,Estonia in the Eurovision Song Contest 2002,100,7,44
http://en.wikipedia.org/?curid=15463188,Powerade Tigers All - Time Roster,596f456f-0d11-451e-a0d5-c969ecceff18,Powerade Tigers all-time roster,97,73,82
http://en.wikipedia.org/?curid=1585163,Cbo - Fm,056f5120-f8aa-4180-99cf-50026ef5dfe6,CBO-FM,86,76,80
http://en.wikipedia.org/?curid=1425689,List of best-selling singles - 7–7.99 million copies,405a6d81-da49-439d-a485-484cd6b52df0,Ticket to Ride (board game),18,5,10
http://en.wikipedia.org/?curid=33331732,Billionaire - Statistics,743ea0fd-327b-49da-8bcc-38d3a04e764c,The World's Billionaires,50,64,58
