URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=3533513,List of rulers of Aleppo - Mirdasid dynasty,9ad356f1-7218-4f46-929c-6f0367dbb619,List of monarchs of Aleppo,58,82,72
http://en.wikipedia.org/?curid=10701133,List of Lost episodes - Season 4 (2008),00a33bcd-288d-4a38-8fba-949083b659c3,Lost season 4,50,65,59
http://en.wikipedia.org/?curid=26794184,List of international cricket centuries at Newlands Cricket Ground - One Day International centuries,32ee141d-119b-4b60-a99e-b44bbfcd19af,List of international cricket centuries at Newlands ...,67,100,86
http://en.wikipedia.org/?curid=6387660,"Unirea, Alba - Historical population",0dfcd496-e26e-4b6f-9446-f2f6d01fe5a3,"Unirea, Alba",50,98,78
http://en.wikipedia.org/?curid=18409245,Mbizana Local Municipality,d16d6b2c-3253-4c2c-98c1-66e16b0ce379,Winnie Madikizela-Mandela Local Municipality,71,100,88
http://en.wikipedia.org/?curid=453269,List of companies of the Czech Republic - Largest by revenue,83571fa2-6f91-49d3-a9bb-8778d1f20704,List of companies of the Czech Republic,79,81,80
http://en.wikipedia.org/?curid=16785772,1930 - 31 Philadelphia Quakers Season,60617b4c-a463-46ee-8173-8aa6d93fce15,1930–31 Philadelphia Quakers season,94,43,63
http://en.wikipedia.org/?curid=15754443,Canoeing At The 2008 Summer Olympics - Men 'S C - 2 500 Metres,4d5c93e5-2815-44f6-befe-1abf60bfd926,China at the 2008 Summer Olympics,65,37,48
http://en.wikipedia.org/?curid=44894113,The Dresden Files short fiction - Stories by internal chronology,886601e0-2e72-41a0-a345-45d32f185b39,The Dresden Files short fiction,65,99,85
http://en.wikipedia.org/?curid=18569105,Athletics At The 2008 Summer Olympics - Men 'S 400 Metres,9662ee00-4344-455e-98b3-b4e1021d64fc,Athletics at the 2008 Summer Olympics – Men's 400 metres,97,96,96
