URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=57401168,List of Younger episodes - Season 5 (2018),0781f7f1-2bce-469d-b5a6-b5ae5da5dc09,Younger season 5,55,20,34
http://en.wikipedia.org/?curid=45186775,Swimming at the 2016 Summer Olympics – Men's 100 metre freestyle - Final,bee27d8d-72dd-497b-85d1-32435e0c9e54,Swimming at the 2016 Summer Olympics – Men's 100 ...,79,91,86
http://en.wikipedia.org/?curid=147622,Cumann na nGaedheal - General election results,12dbe13f-d97e-4315-a313-4f7cc9b7d4a6,Cumann na nGaedheal,58,96,80
http://en.wikipedia.org/?curid=36359327,Volvo Ocean Race,987fe38a-3ff2-41cc-b718-6ab127f818ac,Volvo Ocean 65,80,8,36
http://en.wikipedia.org/?curid=44894113,The Dresden Files short fiction - Stories by internal chronology,e9db0172-bb55-47ee-ae1e-aa6a22372e15,The Dresden Files short fiction,65,80,74
http://en.wikipedia.org/?curid=1164484,Domino Day - Subsequent record attempts,d41170fe-5686-4f46-a3ea-8aab1c5f26b1,Subsequent record attempts,80,100,92
http://en.wikipedia.org/?curid=1872833,Highland Railway Ben Class - First batch,505f8de0-c038-4bfd-811e-fedd754eb9a5,Highland Railway Ben Class,79,100,91
http://en.wikipedia.org/?curid=26368963,Us Junior Open Squash Championship,7ff841c4-0ad9-4131-b7cd-642969319a12,US Junior Open squash championship,100,56,73
http://en.wikipedia.org/?curid=1906090,Democratic Alternative (Malta) - General elections,5dd77ca4-301c-411e-9ba6-dbb6310545dc,Democratic Alternative (Malta),75,98,88
http://en.wikipedia.org/?curid=17040191,2008 - 09 Ottawa Senators Season,3c8a018c-9d81-4bf7-bb72-a9cb4d2d8282,2008–09 Ottawa Senators season,94,99,97
