URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=185273,Eurovision Song Contest 1987 - Results,2335abc6-9617-4c6a-9434-53e2b7ddd072,Eurovision Song Contest 1987,85,25,49
http://en.wikipedia.org/?curid=197489,SIM card - Formats,a7845f9c-9c1d-4169-b84f-aea1ae7c3f28,SIM card,62,100,84
http://en.wikipedia.org/?curid=23575917,List Of Would I Lie To You? Episodes,6c65c4ed-2e9a-42ec-8546-343113c825ba,List of Would I Lie to You? episodes,100,77,86
http://en.wikipedia.org/?curid=47136186,2009 in WEC - Events list,5b546cc4-bf22-425b-b650-b10db256ef14,2009 in WEC,61,100,84
http://en.wikipedia.org/?curid=1678333,Dovre Line - Sections of the most inclusive use of Dovre Line (Dovrebanen),51a79dc5-8fd3-4cea-ac93-20aca7ed7c6e,Dovre Line,24,100,69
http://en.wikipedia.org/?curid=7268149,List of Torchwood episodes - Series 2 (2008),fc63036f-33eb-4c42-9f0c-0a93336fc334,List of Torchwood episodes,74,100,89
http://en.wikipedia.org/?curid=28019988,List Of The Glades Episodes,bc978e4a-7aa3-4c94-9f7d-d2d2e6b37a3a,List of The Glades episodes,100,3,41
http://en.wikipedia.org/?curid=1681535,List Of Doctor Who Audio Releases,8d8414a4-7029-4492-bcf0-14226c62e067,List of Doctor Who audio releases,100,61,76
http://en.wikipedia.org/?curid=15186827,Ingo Schultz,83642606-dfd9-4bba-b6f7-829bc844fd44,Ingo Schultz,100,98,98
http://en.wikipedia.org/?curid=12086839,1953 Nba Draft,e9e98cbf-b653-4391-a9a7-112e1232f629,1953 NBA draft,100,72,83
