URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=2266990,Humor Magazine,05840a1e-cf86-481f-a3b1-2e9fa1600b19,List of humor magazines,76,20,42
http://en.wikipedia.org/?curid=11233225,Italy Fed Cup Team,d048540f-22af-4e9f-9dc0-b464f2df74ae,Italy Billie Jean King Cup team,65,92,81
http://en.wikipedia.org/?curid=2293510,Development Regions Of Romania,6cd9d824-bc2c-416c-a536-238a4dea01dc,Development regions of Romania,100,34,60
http://en.wikipedia.org/?curid=14094649,List Of Corporations By Market Capitalization,8c56e91d-4286-4b83-b228-903d24951be7,List of public corporations by market capitalization,93,46,64
http://en.wikipedia.org/?curid=17344651,1984 - 85 Boston Celtics Season,88735d69-5457-4dc7-9a49-508b77b84d29,1984–85 Boston Celtics season,93,78,84
http://en.wikipedia.org/?curid=16304582,Ireland In The Eurovision Song Contest 1992,af25f3dd-c69e-46ee-96d6-a4a472f4fe79,Ireland in the Eurovision Song Contest 1992,100,97,98
http://en.wikipedia.org/?curid=22656187,Maria João Koehler,e4e72a89-2a76-4d2a-95fb-d968a2d33ce6,Maria João Koehler,100,14,48
http://en.wikipedia.org/?curid=44894113,The Dresden Files short fiction - Stories by internal chronology,e9db0172-bb55-47ee-ae1e-aa6a22372e15,The Dresden Files short fiction,65,80,74
http://en.wikipedia.org/?curid=15357446,List of Phillips Academy Heads of School - ,481f0c4a-e4f3-4a06-9e64-89b7c5a83097,List of Phillips Academy heads of school,96,95,95
http://en.wikipedia.org/?curid=290238,Seven Sisters (colleges) - Seven Sisters colleges,1216c38a-f693-442f-9f29-b54937d5dd86,Seven Sisters (colleges),66,88,79
