URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=43358688,Athletics at the 2014 Commonwealth Games – Women's 400 metres - Heat 5,31ee452c-126a-450e-9097-925dbc074052,Athletics at the 2014 Commonwealth Games,73,98,88
http://en.wikipedia.org/?curid=53597086,Grassroots-Legalize Cannabis Party - Results in Minnesota state elections 1986–1998,8ea797f8-0bad-4c43-85b9-7873183b8349,Grassroots Party,32,68,53
http://en.wikipedia.org/?curid=28593930,List of NCAA Division I men's basketball career assists leaders - Assists leaders,9a90ebbd-e2d7-4812-a2e2-043d555c890e,List of NCAA Division I men's basketball career assists ...,80,100,92
http://en.wikipedia.org/?curid=34236370,Swimming at the 2012 Summer Olympics – Women's 50 metre freestyle - Final,afa706b8-b6a1-4fe4-be5d-c5aaaf12adaa,Swimming at the 2012 Summer Olympics – Women's 50 ...,79,95,88
http://en.wikipedia.org/?curid=1603756,Brendan Fevola - Best career games,c318f22a-9546-4f01-97e4-1f95dd398cce,Brendan Fevola,58,100,83
http://en.wikipedia.org/?curid=1118964,Albert Ritchie - Election history,23e054b8-97b0-42ea-b62a-d70388cfd022,Albert Ritchie,60,78,70
http://en.wikipedia.org/?curid=2650042,Woodrow Wilson High School (Los Angeles) - Academic Performance Index,bf907fe5-3ac8-489e-b881-82458821cd6c,Woodrow Wilson High School (Los Angeles),73,81,77
http://en.wikipedia.org/?curid=1404414,Central Province (Kenya) - Counties,cdecd642-1208-4f12-92c0-bc5eade27b50,Central Province (Kenya),81,91,87
http://en.wikipedia.org/?curid=2030453,LMS Stanier Class 2 0-4-4T - Details,f16c332b-934c-4c4d-9b46-86c074ab7b1e,LMS Stanier Class 2 0-4-4T,84,100,93
http://en.wikipedia.org/?curid=18197543,1974–75 Kentucky Colonels season - Eastern Division finals,0206582b-6178-406b-ab10-feda904dcd31,1974–75 Kentucky Colonels season,71,80,76
