URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=37930568,List of video games in the Museum of Modern Art - List,87316526-3402-4a70-95fe-7c01cd7b0495,List of video games in the Museum of Modern Art,93,100,95
http://en.wikipedia.org/?curid=8989666,Pickerington High School Central - Football Rivalries,76453cc3-6525-4157-9189-64de480c2043,Pickerington High School Central,75,0,52
http://en.wikipedia.org/?curid=490153,Peter W. Rodino - General elections,56d38f5b-8725-429c-9123-cab252f64f71,Peter W. Rodino,60,99,71
http://en.wikipedia.org/?curid=5053838,Regional jet - Models,1f858d47-4e3f-4975-97e4-6defcce1fc12,Regional jet,73,98,80
http://en.wikipedia.org/?curid=28622688,List of NCAA Division I men's basketball career steals leaders - Steals leaders,312b751c-e0f1-462d-894f-ce102b6d678e,List of NCAA Division I men's basketball career steals leaders,88,73,83
http://en.wikipedia.org/?curid=15702100,List Of Birmingham City F.C. Records And Statistics,7b284af5-b485-4080-b838-766e019cc35f,List of Birmingham City F.C. records and statistics,100,83,94
http://en.wikipedia.org/?curid=28593930,List of NCAA Division I men's basketball career assists leaders - Assists leaders,ba8393d1-3e59-4947-8317-0dfd931736ee,List of NCAA Division I men's basketball career assists ...,80,100,86
http://en.wikipedia.org/?curid=16721744,List of AMA Superbike champions - By season,852175a9-2b7b-4f81-bf2f-97d5b22f77ba,List of AMA Superbike champions,84,78,82
http://en.wikipedia.org/?curid=20348654,Rugby League Four Nations Final - Finals,a737c0a7-b65a-4e7f-8333-01a6aac1a762,Rugby League Four Nations,77,51,69
http://en.wikipedia.org/?curid=18639620,Nuestra Belleza México 2004 - Contestants,8d1cf83a-c5f1-4db2-bffe-d98c80adb7f5,Nuestra Belleza México 2004,79,19,61
