URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=27566419,List of tallest buildings and structures in Newcastle upon Tyne - Tallest buildings and structures,c596ff02-d592-4762-8755-5f9958736961,List of tallest buildings and structures in Newcastle upon ...,74,68,70
http://en.wikipedia.org/?curid=21530474,Lexus Ls (Xf40),ef0a2388-7755-4def-b487-7588e16edf6b,Lexus LS (XF40),100,49,69
http://en.wikipedia.org/?curid=59135381,List of most expensive watches sold at auction - Watch models/collections,582c5707-8272-4e8d-87b9-088faf1747f5,List of most expensive watches sold at auction,77,13,38
http://en.wikipedia.org/?curid=39423432,List of NCAA Division I men's ice hockey seasons - Tournament play begins,3554ac67-f7d7-459d-a901-f1f38a1e9e46,List of NCAA Division I men's ice hockey seasons,79,93,87
http://en.wikipedia.org/?curid=41931757,Russia women's national goalball team - Competitive history,a3f2fd97-3c61-4f33-8c2e-327fed1b5b7a,Russia women's national goalball team,77,100,90
http://en.wikipedia.org/?curid=1964524,Tony Rickardsson - Speedway Grand Prix results,f5ade14d-b4ce-4a89-b632-9333c51de5e8,Tony Rickardsson,52,100,80
http://en.wikipedia.org/?curid=18656178,50 Metre Rifle Prone,2bc46c45-c2ec-47b7-8906-912d0a165a1f,ISSF 50 meter rifle prone,84,89,87
http://en.wikipedia.org/?curid=619949,"John Higgins - Minor-ranking finals: 6 (3 titles, 3 runners-up)",560c7c90-1e0b-4e45-b41a-47354912b61a,John Higgins,32,100,72
http://en.wikipedia.org/?curid=34236392,Swimming at the 2012 Summer Olympics – Men's 400 metre freestyle - Heats,40544557-d9fd-449a-ba9a-9bdb5e776ce1,Swimming at the 2012 Summer Olympics – Men's 400 ...,79,100,91
http://en.wikipedia.org/?curid=24872941,List of international cricket centuries by Adam Gilchrist - Test centuries,5f520bc1-3cab-45f7-9641-966cb9fa25e5,List of international cricket centuries by Adam Gilchrist,87,100,94
