URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=33590178,1971 Australian Rally Championship - Round Three – Snowy Mountains Rally,2f6ac825-efcf-46ad-8278-5c866cd906b3,1971 Australian Rally Championship,64,100,74
http://en.wikipedia.org/?curid=16185956,"United States House Of Representatives Elections In Washington , 2008",b97aefaa-cb29-4025-85f9-f210b66782f6,2008 United States House of Representatives elections in ...,81,35,67
http://en.wikipedia.org/?curid=2218221,Island Games - Game venues,d4821af0-8d70-425f-bfa0-1ffc13e3b654,Island Games,63,100,74
http://en.wikipedia.org/?curid=10833727,Andrew Pattison,32fc8152-cfe8-4fe7-9896-95823b1f5b78,Andrew Pattison,100,59,87
http://en.wikipedia.org/?curid=51302041,AmericanMuscle - AmericanMuscle Charity Mustang Show,b580662e-bedf-4cde-b5ad-16eb0b00b6ba,AmericanMuscle,42,98,58
http://en.wikipedia.org/?curid=3636462,G1 Climax - List of winners,cb318f6e-cbdd-4e27-878d-7437fd25a9f5,G1 Climax,50,100,65
http://en.wikipedia.org/?curid=17282875,2009 Copa Sudamericana,3f510e2b-9114-4a29-a133-185cc99bc4f6,2009 Copa Sudamericana,100,87,96
http://en.wikipedia.org/?curid=53132664,1936 Big Ten Conference football season - Results and team statistics,93dcbf12-e99d-4f7b-81c3-2be064198755,1936 Big Ten Conference football season,72,100,80
http://en.wikipedia.org/?curid=10600299,2006 Canary Foundation Grand Prix Of San Jose,9432597c-102a-484c-9a2e-94de0d119af9,2006 Canary Foundation Grand Prix of San Jose,100,75,92
http://en.wikipedia.org/?curid=906386,Swimming at the 2004 Summer Olympics – Men's 50 metre freestyle - Final,b7bf588e-ee9c-45df-aaab-d2092dad055b,Swimming at the 2004 Summer Olympics – Men's 50 metre ...,84,95,87
