URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=367818,Kay Bailey Hutchison - Electoral history,66c57510-2a4d-4ec0-b46e-641c4a637bbc,Kay Bailey Hutchison,67,92,74
http://en.wikipedia.org/?curid=16127858,Project 21900 icebreaker - List of project 21900/21900M icebreakers,c095dd56-ac00-4539-a1a6-17b07a91dab0,List of icebreakers,44,0,30
http://en.wikipedia.org/?curid=147853,Speed SFX - Further details,2936d508-b073-437f-814c-6a5315162e18,Speed of sound,44,5,32
http://en.wikipedia.org/?curid=2189647,List Of Nuclear Weapons Tests,cc76780e-fd04-4125-99ed-1964a762d0e2,List of nuclear weapons tests,100,59,87
http://en.wikipedia.org/?curid=11873099,2006 - 07 Fc Barcelona Season,72efbebd-c0cf-4a90-a4ff-3d6c26b9047a,2006–07 FC Barcelona season,93,35,75
http://en.wikipedia.org/?curid=53160701,1921 Big Ten Conference football season - Results and team statistics,36a622df-7281-4a66-a530-525466f1b19c,1921 Big Ten Conference football season,72,100,80
http://en.wikipedia.org/?curid=171666,List of Chinese administrative divisions by area - ,4fa875d8-5880-441f-b4ad-282394f7c2ee,List of Chinese administrative divisions by area,97,95,96
http://en.wikipedia.org/?curid=9393503,2007 World Allround Speed Skating Championships - 500 m,4d4654fe-9c97-4e4f-9e13-36da5002e344,2007 World Allround Speed Skating Championships,92,27,72
http://en.wikipedia.org/?curid=54986277,Northumberland Senior Plate (rugby union) - Northumberland Senior Plate Winners,7a40ac65-7300-4376-8841-d35a82623bc7,Northumberland Senior Plate (rugby union),68,47,61
http://en.wikipedia.org/?curid=26535791,Missy Franklin - World records,854095bd-4931-460d-a425-3feeb9400c02,Missy Franklin,64,96,73
