URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=16474033,Flavio Cipolla,b4515759-3190-4c44-9e49-7f4cb51e865b,Flavio Cipolla,100,62,88
http://en.wikipedia.org/?curid=35044494,List of the busiest airports in New Zealand - 2018,5b23e04b-0004-4483-900c-f49c1bcae70b,List of the busiest airports in New Zealand,92,84,89
http://en.wikipedia.org/?curid=652154,2007 - 08 Guildford Flames Season,48a019ce-c199-4a0d-86a1-561e1614f4de,Guildford Flames,65,0,45
http://en.wikipedia.org/?curid=19237770,Shooting at the 2000 Summer Olympics – Women's 25 metre pistol - Final,acf6d0e2-0918-4895-80af-41dac9d74b74,Shooting at the 2000 Summer Olympics – Women's 25 ...,81,93,84
http://en.wikipedia.org/?curid=50664050,Matt Campbell (racing driver) - Complete Bathurst 12 Hour results,2add0ad3-af51-4b24-b6db-09e6f0bb6e66,Matt Campbell (racing driver),62,76,66
http://en.wikipedia.org/?curid=2803106,Scott Maslen,9e8b0e54-cbb1-40d0-96d8-ee550c3e4fe0,Scott Maslen,100,86,95
http://en.wikipedia.org/?curid=1886270,Highland Railway River Class,addee313-8546-4319-8fd8-bd939e41e1c7,Highland Railway River Class,100,100,100
http://en.wikipedia.org/?curid=41198455,Borisov Arena - List of games,f65eb84b-e0da-4f26-8323-ca66b0d10b6d,Borisov Arena,62,19,36
http://en.wikipedia.org/?curid=1210297,G And H - Class Destroyer,d30b2388-686f-40e6-ba50-86fedc23e0b0,G and H-class destroyer,96,57,84
http://en.wikipedia.org/?curid=334569,T. C. Williams High School - Test scores,cf09d4c5-b40d-4114-9649-d3bbe6380216,Alexandria City High School,45,0,31
