URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=2600304,Zob Ahan SC - Most appearances,ca56bbe6-d108-4eb1-8ba2-bf934c0f1d57,Zob Ahan Esfahan F.C.,55,51,52
http://en.wikipedia.org/?curid=33178663,List of American Horror Story episodes - Season 8: Apocalypse (2018),c940d57d-0a6f-4424-9166-aa76e40863fb,List of American Horror Story episodes,72,100,88
http://en.wikipedia.org/?curid=32840850,2011 World Championships in Athletics – Men's decathlon - 1500 metres,234be1d6-1e74-4a29-a38d-3e97b4ca5126,2011 World Championships in Athletics – Men's decathlon,89,98,94
http://en.wikipedia.org/?curid=7878392,List of best-selling singles in Japan - List of best-selling singles by Western acts,6c357d28-ade6-4bd9-ba51-913653936e75,List of best-selling singles in Japan,61,66,64
http://en.wikipedia.org/?curid=24778293,GuardAir - Destinations,24d3c396-9102-4ef1-8414-2b8b84e8f15a,GuardAir,52,100,80
http://en.wikipedia.org/?curid=10122276,2007 St. Louis Rams season - NFL draft,98b85081-f712-49f3-b7d8-4d991bae34cf,2007 St. Louis Rams season,81,99,91
http://en.wikipedia.org/?curid=490153,Peter W. Rodino - General elections,56d38f5b-8725-429c-9123-cab252f64f71,Peter W. Rodino,60,99,83
http://en.wikipedia.org/?curid=52786019,Heart of Illinois Conference - Member schools,5c21e2b9-46f5-46b3-9e6b-8e613a4728f5,Heart of Illinois Conference,77,75,75
http://en.wikipedia.org/?curid=46516883,Bundesvision Song Contest 2010 - Results,20a77611-2639-40d1-a3b4-4977f151111e,Bundesvision Song Contest 2010,86,96,92
http://en.wikipedia.org/?curid=8015296,1930 Isle of Man TT - Junior TT (350cc),513c7011-4a90-4a67-b6f5-2e7078a46c5d,1930 Isle of Man TT,66,65,65
