URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=643649,List of most watched television interviews - Interviews,2df1e885-c021-4094-b314-6e13c4027b86,List of most-watched television broadcasts,68,77,73
http://en.wikipedia.org/?curid=53039593,1957 Big Ten Conference football season - Results and team statistics,618b803c-c447-4d1f-9edf-c9fc92f29a26,1957 Big Ten Conference football season,72,100,88
http://en.wikipedia.org/?curid=24185319,Public housing estates in Cheung Sha Wan - Overview,bea30b2b-0e08-478e-9edb-950c5ed58040,Public housing estates in Cheung Sha Wan,88,62,72
http://en.wikipedia.org/?curid=45668263,Declan Jones - Former Team-mates,3ec48c92-8454-4e5c-bbb1-02512b8fdac0,Declan Jones,55,74,66
http://en.wikipedia.org/?curid=6236472,Sports in Philadelphia - Major-league professional teams,1d9511d0-c443-4e43-89f5-cc0dcbe7e024,Sports in Philadelphia,56,100,82
http://en.wikipedia.org/?curid=11803648,List Of Ottawa Senators Draft Picks,19c8b80d-a2ff-49c7-a2af-9442408c36d5,List of Ottawa Senators draft picks,100,71,82
http://en.wikipedia.org/?curid=1180976,Bmw 3 Series Compact,389ee925-b1ae-4cf3-beb1-8edafa2359f3,BMW 3 Series Compact - WikipediaWikipedia,66,5,29
http://en.wikipedia.org/?curid=8082717,1927 Isle of Man TT - Senior TT (500cc),00a8b103-1553-4dd3-887b-a95478ff2920,1927 Isle of Man TT,66,99,85
http://en.wikipedia.org/?curid=12796727,Individual Speedway Junior World Championship,38aec663-cc48-4232-bf11-528a28127172,Speedway Under-21 World Championship,77,32,50
http://en.wikipedia.org/?curid=15090962,Duneland Athletic Conference,a1e9e945-e13b-4804-9f5c-7c6b0b09b9ac,Duneland Athletic Conference,100,4,42
