URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=3634658,Frank McCloskey - Election history,c4a2c94f-60ef-4e3c-a3bd-ad48d5c8caf1,Frank McCloskey,61,96,71
http://en.wikipedia.org/?curid=334569,T. C. Williams High School - Test scores,3d58c121-68e7-404f-9a9e-ea31efd4d3c4,Alexandria City High School,45,0,31
http://en.wikipedia.org/?curid=652154,2007 - 08 Guildford Flames Season,254037b3-722a-446d-b367-f5d181297261,Guildford Flames,65,0,45
http://en.wikipedia.org/?curid=18579618,Swimming at the 2008 Summer Olympics – Men's 50 metre freestyle - Final,a4b51643-d1a9-4854-b9a2-dd032fee4ad8,Swimming at the 2008 Summer Olympics – Men's 50 metre ...,84,95,87
http://en.wikipedia.org/?curid=7577577,List of best-selling singles - 5–5.9 million copies,8dce8d8c-4711-47ec-bbf2-2f7b7043766b,List of best-selling singles,71,11,52
http://en.wikipedia.org/?curid=59747300,List of Tour de Ski men's overall winners - Winners,43de8634-160f-4ed1-8b20-44058c2e8a24,List of Tour de Ski men's overall winners,89,95,90
http://en.wikipedia.org/?curid=5735647,Lego Castle - Forestmen (1987–1992),98216e28-baa2-4b96-8d4d-3ea270cf24a5,Lego Castle - WikipediaWikipedia,48,0,33
http://en.wikipedia.org/?curid=41751721,Hoosier North Athletic Conference - Members,a63ce6a7-6057-4076-bb58-760669666cdb,Hoosier North Athletic Conference,87,95,89
http://en.wikipedia.org/?curid=33534764,List of flag bearers for Monaco at the Olympics - ,67506297-6fe9-4268-abbb-799c1401a5f6,List of flag bearers for Monaco at the Olympics,97,23,74
http://en.wikipedia.org/?curid=11391954,Riga Marathon,49710af5-7874-47ea-a394-ef70b3b35c18,Riga Marathon,100,65,89
