URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=18625531,Swimming at the 2008 Summer Olympics – Women's 100 metre butterfly - Final,02739687-09bc-4ff5-b4dd-b54b3008c130,Swimming at the 2008 Summer Olympics – Women's 100 ...,80,95,84
http://en.wikipedia.org/?curid=19246,Telecommunications In Moldova,33786ef1-55cf-481e-b25f-2e12fbc56423,Telecommunications in Moldova,100,0,70
http://en.wikipedia.org/?curid=804138,National Lacrosse League All-Star Game - Game log,117211ad-8fe4-48a7-8782-106f8b30945c,National Lacrosse League All-Star Game,87,100,90
http://en.wikipedia.org/?curid=19103094,List of Top 25 singles for 1964 in Australia - ,2338b922-2b5c-498a-89f6-c4743494cc1b,List of top 25 singles for 1964 in Australia,97,99,97
http://en.wikipedia.org/?curid=252871,List of rulers of Moldavia - Houses of Basarab (Drăculești line) and Movilești,d988dc69-b5f8-4482-b5a1-b5e3db737485,List of monarchs of Moldavia,42,24,36
http://en.wikipedia.org/?curid=2249670,Ormonde (horse) - Race record,589d8001-f149-4a11-8ef5-fed51c754d64,Ormonde (horse),68,98,77
http://en.wikipedia.org/?curid=4021386,List of cities in India by population - 1 to 25,ce7890b2-23b6-4b49-8649-1e6e9ab8d962,List of cities in India by population,88,65,81
http://en.wikipedia.org/?curid=34390919,List of women's footballers with 100 or more international goals - List of women's footballers with 100 or more international goals,46b24723-eebc-408f-af6c-2bc10b78409b,List of women's footballers with 100 or more international ...,61,44,55
http://en.wikipedia.org/?curid=46748651,2008 in Strikeforce - Events list,c36186c1-487e-4461-8444-befe55bef61a,2008 in Strikeforce,73,100,81
http://en.wikipedia.org/?curid=23342,P&O Cruises - Current fleet,39148c36-a64e-48d8-8096-3ab0dbce9912,PWikipediahttps://en.,21,20,20
