URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=35399848,Romano Fenati - By season,96bc999f-3aa1-4ca3-9e68-36545deceed4,Romano Fenati,68,84,77
http://en.wikipedia.org/?curid=7034890,List of 30 Rock episodes - Season 2 (2007–08),23cbfdaa-83c8-4552-8fc2-4bc0087082b4,List of 30 Rock episodes,70,100,88
http://en.wikipedia.org/?curid=34236377,Swimming at the 2012 Summer Olympics – Women's 100 metre freestyle - Final,1d2dcefe-f3d3-4d04-8bd0-744ee97addb3,Swimming at the 2012 Summer Olympics – Women's 100 ...,80,89,85
http://en.wikipedia.org/?curid=46365120,List of women's Draughts European Championship winners - ,d7839e07-6489-4de6-8640-b268370530cf,List of women's Draughts European Championship winners,97,29,56
http://en.wikipedia.org/?curid=60279052,Queenie Allen - Career wins,219ad34f-4106-4407-ad9f-ae8996609cf8,Queenie Allen,65,100,86
http://en.wikipedia.org/?curid=16366700,List Of Chicago Blackhawks Statistics And Records,f72bd436-bc4d-4981-a61f-ab0bd271073c,List of Chicago Blackhawks statistics and records,100,45,67
http://en.wikipedia.org/?curid=6978282,List of Ugly Betty episodes - Season 4 (2009–10),d7732c02-123c-471e-a846-0f645ab6cc56,List of Ugly Betty episodes,72,100,88
http://en.wikipedia.org/?curid=35408131,Arthur Sissis - By season,bfe634f5-6e43-4a4b-8cb0-100c504e9a33,Arthur Sissis,68,100,87
http://en.wikipedia.org/?curid=3321242,Los Altos School District - API Scores 2005-2013,f9ff8d28-0c96-433e-a45a-bd438101833c,Los Altos School District - WikipediaWikipedia,66,100,86
http://en.wikipedia.org/?curid=13572264,4Th And Long,832b07e8-eeaf-4633-bb7c-9fed11df4f2a,Jesse Holley,17,1,7
