URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=33178663,List of American Horror Story episodes - Season 1: Murder House (2011),486efbea-4e6c-4304-ab2d-2b104d9ddd29,List of American Horror Story episodes,70,100,88
http://en.wikipedia.org/?curid=38827962,List of American Horror Story episodes - Season 3: Coven (2013–14),ec078dab-06f9-46e9-bfdc-f95ccd758225,American Horror Story: Coven,60,5,27
http://en.wikipedia.org/?curid=6083777,List of glaciers in Iceland - Largest glaciers by surface area,bbb3adf7-6251-4f8c-b2cb-61c156745e36,Largest glaciers by surface area,68,73,71
http://en.wikipedia.org/?curid=23084359,1986 Castrol 500 - Castrol Chargers,de98cfcb-4f62-415e-a915-c68e694e9bc5,1986 Castrol 500,63,68,66
http://en.wikipedia.org/?curid=27987767,2003 - 04 European Challenge Cup,29326630-9c86-4e35-929b-51e7f4b05a0f,2003–04 European Challenge Cup,94,94,94
http://en.wikipedia.org/?curid=34075632,1996 Molson Indy Toronto - Qualifying,6f94a375-ca2d-49ff-8796-ee2c7fc7fda8,1996 Molson Indy Toronto,79,86,83
http://en.wikipedia.org/?curid=42061190,61st NHK Cup (shogi) - Round 1,2e7d1e3e-bbd7-43ce-a420-e79e188ab532,61st NHK Cup (shogi),80,99,91
http://en.wikipedia.org/?curid=61527153,C9orf50 - Homologs,0d91db3f-ce37-4cfb-a379-35d70ccb772a,Category:Gene Wiki articles,31,0,12
http://en.wikipedia.org/?curid=14014822,List of Benedictine colleges and universities - Institutions,fbd4fd23-e4da-4051-90d1-afcb75e1b838,List of Benedictine colleges and universities,86,99,93
http://en.wikipedia.org/?curid=56776816,List of Better Call Saul episodes - Season 3 (2017),4d2e92d5-1403-4917-8e1f-6b396d9d084c,Better Call Saul season 3,66,10,32
