URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=29343319,Aaron Mooy - International goals,29b5cf42-e43c-4cbd-b66c-85b5b20b69f1,Aaron Mooy,48,100,63
http://en.wikipedia.org/?curid=3636462,G1 Climax - List of winners,cb318f6e-cbdd-4e27-878d-7437fd25a9f5,G1 Climax,50,100,65
http://en.wikipedia.org/?curid=24185319,Public housing estates in Cheung Sha Wan - Overview,bea30b2b-0e08-478e-9edb-950c5ed58040,Public housing estates in Cheung Sha Wan,88,73,83
http://en.wikipedia.org/?curid=18033138,Baltimore - Tallest buildings,2e3ee7f4-add6-43b9-8a4e-f522feba60dd,List of tallest buildings in Baltimore,63,24,51
http://en.wikipedia.org/?curid=14302613,1975 - 76 Philadelphia Flyers Season,fe3c9041-f41a-4bc6-bee0-5a801cff2770,1975–76 Philadelphia Flyers season,94,92,93
http://en.wikipedia.org/?curid=53039593,1957 Big Ten Conference football season - Results and team statistics,6b966bad-4a00-4791-8870-59d82418126b,1957 Big Ten Conference football season,72,100,80
http://en.wikipedia.org/?curid=3636462,G1 Climax - List of winners,cb318f6e-cbdd-4e27-878d-7437fd25a9f5,G1 Climax,50,100,65
http://en.wikipedia.org/?curid=36084517,Maryland Question 6 - County breakdown,b297edbe-3859-4928-90f6-f6207643523a,2012 Maryland Question 6,61,99,72
http://en.wikipedia.org/?curid=35399848,Romano Fenati - By season,96bc999f-3aa1-4ca3-9e68-36545deceed4,Romano Fenati,68,95,76
http://en.wikipedia.org/?curid=27441210,List Of Artists Who Reached Number One On The French Singles Chart,0683b1cf-7247-462c-8131-6b5a22a4d25b,List of artists who reached number one on the French ...,87,74,83
