URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=36440557,List of the busiest airports in Ecuador - Busiest airports by passenger traffic,a613cd31-7d1d-43d7-83de-0d5c72be9c33,List of the busiest airports in Ecuador,66,52,57
http://en.wikipedia.org/?curid=556284,Miranda (state) - Municipalities and municipal seats,f5108f30-a91b-4a4d-ae55-eb5da91ddf7f,Miranda (state),45,93,73
http://en.wikipedia.org/?curid=15658986,2004 - 05 Football Conference,734d0372-77ba-4aff-8013-a2526034fed7,2004–05 Football Conference,93,64,75
http://en.wikipedia.org/?curid=18625531,Swimming at the 2008 Summer Olympics – Women's 100 metre butterfly - Final,c89c7d46-ff16-49a4-8f32-e6607b6521f7,Swimming at the 2008 Summer Olympics – Women's 100 ...,80,95,89
http://en.wikipedia.org/?curid=10080653,Paula Mataele,da67bbfb-6c3b-4c9e-8bda-fb5dae644d04,Jason Suttie - WikipediaWikipedia,13,36,26
http://en.wikipedia.org/?curid=12771081,Spain At The Paralympics,75025359-a670-45c2-88c3-86824f1a3ab3,Spain at the Paralympics,100,77,86
http://en.wikipedia.org/?curid=23696862,November Nine - 2014,ed5ef5c2-060d-4320-aba6-6b30a150e777,November Nine,79,87,83
http://en.wikipedia.org/?curid=7577577,List of best-selling singles - 5–5.9 million copies,b13ce1b6-bb2c-4218-a72c-b44cadd6aeef,List of best-selling singles,71,30,46
http://en.wikipedia.org/?curid=51253887,List of Minnesota Fringe Festivals - Festivals,0ce7332e-074d-4d73-855e-fed85acd1774,List of Minnesota Fringe Festivals,85,97,92
http://en.wikipedia.org/?curid=1616787,Marcos Ambrose - Complete Bathurst 1000 results,7da5ae63-6338-4bbc-a2f9-8661e6decf37,Marcos Ambrose,46,55,51
