URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=1568649,Kevin Cogan - Indianapolis 500,99eb1b11-78d6-4645-8645-525322d9751d,Kevin Cogan,54,100,67
http://en.wikipedia.org/?curid=10388541,Civil Rights Game - Results,7cb9e3fa-41a0-4143-a3f5-abeabcfa4eb9,Civil Rights Game,77,99,83
http://en.wikipedia.org/?curid=16336801,Mel London - Partial discography,f4f99a01-dd08-4f01-97d5-4d60a6a7e41a,Mel London,48,91,60
http://en.wikipedia.org/?curid=424734,Democratic Party of Socialists of Montenegro - Parliamentary elections,4c788c51-1309-4a9a-b695-4e664714ee43,Democratic Party of Socialists of Montenegro,77,58,71
http://en.wikipedia.org/?curid=15702100,List Of Birmingham City F.C. Records And Statistics,7b284af5-b485-4080-b838-766e019cc35f,List of Birmingham City F.C. records and statistics,100,83,94
http://en.wikipedia.org/?curid=5867168,Nicolás Terol - By season,45b31aec-1c70-4d9a-a9ee-077750f537cf,Nicolás Terol,68,100,77
http://en.wikipedia.org/?curid=20397796,Nick Griffin - Elections contested,e96e432c-4adf-4c82-83fb-1cc0b1b892ee,Nick Griffin,52,83,61
http://en.wikipedia.org/?curid=34416787,List of best-selling singles - 6–6.99 million copies,3c4f160b-f225-45ff-a01e-fcde769a88c3,Heart (Glee),19,0,13
http://en.wikipedia.org/?curid=33950070,Grupo Cadena - Stations,eaaa4418-70cb-4b27-8a2d-25442b668a9b,Grupo Cadena,69,84,73
http://en.wikipedia.org/?curid=12913985,1986 Masters Tournament - Made the cut,7cf465d8-6a44-468e-832f-b9cd34d57b59,1986 Masters Tournament,75,26,60
