URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=362514,Progressive Unionist Party - Northern Ireland Assembly,fdb449bf-29ca-438c-a4ca-8dcf411f04da,Progressive Unionist Party,65,91,72
http://en.wikipedia.org/?curid=22030300,Portland Timbers–Seattle Sounders rivalry - Attendance,ad7f429a-c602-4426-a183-0e51189da36c,Portland Timbers–Seattle Sounders rivalry,86,93,88
http://en.wikipedia.org/?curid=2586131,Winnipeg North (provincial electoral district) - Members of the Legislative Assembly for Winnipeg North (1949-1958),9cbe5f4d-aec9-426b-b175-02bc475b5a74,Winnipeg North (provincial electoral district),57,0,39
http://en.wikipedia.org/?curid=8490725,List of mayors of Belfast - 21st century,707fd9bd-7ba4-4d88-bb5e-1da9c90d2d91,List of mayors of Belfast,77,87,80
http://en.wikipedia.org/?curid=4562808,Miss Montana Teen USA - Winners,bfc32d76-2d18-4800-ba2e-dd3b25b0401b,Miss Montana Teen USA,81,32,66
http://en.wikipedia.org/?curid=56626629,The Four: Battle for Stardom (season 1) - Week 1 (January 4),adcee9eb-395e-4c1d-82ba-0f142e2ac155,The Four: Battle for Stardom season 1,76,100,83
http://en.wikipedia.org/?curid=5980301,Spanish Inquisition - Autos da fe between 1701 and 1746,0d3afdad-fdfc-4e5f-8d46-0bbcd25eeeda,Spanish Inquisition,51,99,65
http://en.wikipedia.org/?curid=5170110,List of tallest buildings in Finland - Current tallest buildings,3212b649-8c1d-4598-9120-f3f6f35cba7e,List of tallest buildings in Finland,72,44,63
http://en.wikipedia.org/?curid=15696653,Ireland In The Eurovision Song Contest 2000,3da5e881-fe15-48a7-9c46-7cb16415b217,Ireland in the Eurovision Song Contest 2000,100,72,91
http://en.wikipedia.org/?curid=16385079,List of players with eight or more points in an NHL game - Scorers,583eb11a-449e-4a96-b20e-f118567845bd,List of players with eight or more points in an NHL game,92,59,82
