URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=36303947,Diego Marani (athlete) - Progression,8dc0dcf0-bdff-446d-b1fb-3cbcbdc540a1,Diego Marani (athlete),76,90,80
http://en.wikipedia.org/?curid=27441210,List Of Artists Who Reached Number One On The French Singles Chart,e01bec0a-0e47-40f8-89a8-2b585ee2d2e5,List of artists who reached number one on the French ...,87,96,89
http://en.wikipedia.org/?curid=1729366,Katarina Srebotnik,7e0f5937-d83c-4443-994c-8b4c56591640,Katarina Srebotnik,100,79,93
http://en.wikipedia.org/?curid=22074253,List of tallest buildings in Auckland - Tallest buildings,43d469e2-c284-4478-ad27-ffba0bb878f2,List of tallest buildings and structures in Auckland,68,21,53
http://en.wikipedia.org/?curid=15722145,San Diego Gulls (1995 - 2006),d8ce11cc-0c21-4eff-b5d3-c4679808297f,San Diego Gulls (1995–2006),93,42,77
http://en.wikipedia.org/?curid=44894113,The Dresden Files short fiction - Stories by internal chronology,e9db0172-bb55-47ee-ae1e-aa6a22372e15,The Dresden Files short fiction,65,79,69
http://en.wikipedia.org/?curid=7034890,List of 30 Rock episodes - Season 1 (2006–07),d5ff572f-bd17-4501-a13f-7ef64f935a04,List of 30 Rock episodes,70,100,79
http://en.wikipedia.org/?curid=16079003,Máximo Cortés,041987b7-8c0f-4976-ba22-e96f691b1b79,Máximo Cortés,100,40,82
http://en.wikipedia.org/?curid=17788889,Nfl Starting Quarterback Playoff Records,fec71be5-a7b6-47ec-872e-05690933f042,List of NFL quarterback playoff records,78,31,63
http://en.wikipedia.org/?curid=203964,Shergar - Racing statistics,11a45724-cd0a-47e7-b6ad-468b1f5baef7,Shergar,41,99,58
