URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=30215422,List of international cricket centuries at Sabina Park - One Day International centuries,d685c650-dc0a-43ff-a345-0716a0671ab4,List of international cricket centuries at Sabina Park,76,100,83
http://en.wikipedia.org/?curid=20877061,Admir Mehmedi - International goals,361f131b-9b7f-4961-9bee-9cf88e98acef,Admir Mehmedi,54,100,67
http://en.wikipedia.org/?curid=10888144,Inside Business,5959c112-4a01-40cb-a900-b904bbaff53a,Inside Business,100,100,100
http://en.wikipedia.org/?curid=603934,Sergey Bubka - IAAF World championships,a71be5e8-4999-469b-a152-0d0aae4bf4d9,Sergey Bubka,47,100,62
http://en.wikipedia.org/?curid=10966926,2008 Washington Redskins Season,3af62c72-7ba4-4609-b10c-472067a38ae3,2008 Washington Redskins season,100,30,79
http://en.wikipedia.org/?curid=189598,List Of Communities In Saskatchewan,7a450295-3400-414c-b573-be518a9a4463,List of communities in Saskatchewan,100,65,89
http://en.wikipedia.org/?curid=65304224,Beamish Museum - Stocklist,c58f8a8f-e3ae-4d43-ba45-d0244af96a3b,Beamish Museum transport collection,59,99,71
http://en.wikipedia.org/?curid=56389763,2017 Atlantic Sun Conference men's soccer season - Head coaches,05561485-2601-4c87-811f-522f3218d844,2017 ASUN Conference men's soccer season,78,100,84
http://en.wikipedia.org/?curid=37650258,List Of Highest - Grossing Bollywood Films,c1de9f60-253b-47de-9d3c-8304025e8e47,List of highest-grossing Indian films,81,40,68
http://en.wikipedia.org/?curid=16590486,Tennis At The 2012 Summer Olympics,2659b3b9-8472-4ec1-aabd-a6dd8824eb9f,Tennis at the 2012 Summer Olympics,100,79,93
