URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=26678763,1951 Southern 500 - Qualifying,9740bcc3-22be-4514-94bd-c84018f58074,1951 Southern 500,72,100,80
http://en.wikipedia.org/?curid=17068576,List Of Countries By Electricity Production From Renewable Sources,2c61fc81-9e39-4d40-b415-5631dfdcaf14,List of countries by renewable electricity production,72,6,52
http://en.wikipedia.org/?curid=4021386,List of cities in India by population - 1 to 25,ce7890b2-23b6-4b49-8649-1e6e9ab8d962,List of cities in India by population,88,65,81
http://en.wikipedia.org/?curid=1706942,2005 San Marino Grand Prix,a79681a1-a59e-455e-a140-daf8318fe052,2005 San Marino Grand Prix,100,94,98
http://en.wikipedia.org/?curid=7204948,List of SC Bastia players - O,d0ebdd34-aca7-4cd1-9dc5-4d241ed1a9d6,Category:SC Bastia players,69,0,48
http://en.wikipedia.org/?curid=402739,Associated Society of Locomotive Engineers and Firemen - Election results,ab5a85e5-eff4-4316-93cc-0b5543073a3f,Associated Society of Locomotive Engineers and Firemen,85,99,89
http://en.wikipedia.org/?curid=15176211,Three Rivers Conference (Indiana) - Former members,a1a3ab27-2e25-46e5-9c5c-5ef43a51d37f,Three Rivers Conference (Indiana),80,96,84
http://en.wikipedia.org/?curid=1706407,National Democratic Party (British Virgin Islands) - Electoral results,3d758147-27e8-489e-b338-ea810a57d427,National Democratic Party (British Virgin Islands),83,57,75
http://en.wikipedia.org/?curid=71347797,Soccer in the United States - FIFA Women's World Cup on TV,9a7cabc8-1c27-46d2-b5eb-ec858eb4af26,2023 FIFA Women's World Cup broadcasting rights,53,2,37
http://en.wikipedia.org/?curid=14290955,2007 - 08 Tennessee Volunteers Basketball Team,e2f4a359-bcc6-42ba-8761-4de17050f07a,2007–08 Tennessee Volunteers basketball team,96,52,82
