URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=22030300,Portland Timbers–Seattle Sounders rivalry - Attendance,ad7f429a-c602-4426-a183-0e51189da36c,Portland Timbers–Seattle Sounders rivalry,86,87,86
http://en.wikipedia.org/?curid=18178475,List of Wyoming Attorneys General - Attorneys General of Wyoming,ef24f6a8-0ad3-47bf-9bea-d0f7fd249e04,List of Wyoming attorneys general,68,79,74
http://en.wikipedia.org/?curid=2064846,List of colleges and universities in Delaware - Institutions,f81652f2-c05c-41f0-b3d2-eeaf0ef1da52,List of colleges and universities in Delaware,86,55,67
http://en.wikipedia.org/?curid=40183143,List of highest-grossing films in the Philippines - Local films,0e41db4f-8b50-4937-8669-db511f40c1e5,List of highest-grossing Philippine films,79,36,53
http://en.wikipedia.org/?curid=11901273,2007 - 08 Toronto Maple Leafs Season,b00ecd43-fcb5-4474-b058-4b06213da4bf,2007–08 Toronto Maple Leafs season,94,73,81
http://en.wikipedia.org/?curid=38472424,List of tallest buildings in Shenyang - Tallest Buildings,5e0fcd59-8e4c-4264-ba9e-0c3fa41580fa,List of tallest buildings in Shenyang,79,46,59
http://en.wikipedia.org/?curid=25888043,Pioneer Conference (IHSAA) - Members,ae2829d0-e9a5-4915-b168-22a44b813670,Pioneer Conference (Indiana),75,65,69
http://en.wikipedia.org/?curid=11406866,1980 Tampa Bay Buccaneers Season,d3e325c2-e6e9-4564-9330-9282d4de19d1,1980 Tampa Bay Buccaneers season,100,29,57
http://en.wikipedia.org/?curid=45186775,Swimming at the 2016 Summer Olympics – Men's 100 metre freestyle - Final,bee27d8d-72dd-497b-85d1-32435e0c9e54,Swimming at the 2016 Summer Olympics – Men's 100 ...,79,91,86
http://en.wikipedia.org/?curid=2994844,Shooting at the 2004 Summer Olympics – Men's 10 metre air rifle - Final,7ef30f22-84a6-470e-9a0d-9dd2ca069906,Shooting at the 2004 Summer Olympics – Men's 10 metre ...,84,91,88
