URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=7085932,Meath GAA - All-Ireland Senior Football Championship Final Record,00f54053-2486-45f2-a1fb-9baf5b5b7161,Meath Senior Football Championship,69,13,35
http://en.wikipedia.org/?curid=1651314,Craig Lowndes - Complete Bathurst 12 Hour results,cb849dcf-478c-4a72-967f-1ed40980778d,Craig Lowndes,42,73,60
http://en.wikipedia.org/?curid=38433171,Socialist Equality Party (United States) - Elections,7233a466-cf58-44e7-83a6-3af38cff2e89,Socialist Equality Party (United States),87,52,66
http://en.wikipedia.org/?curid=35904384,Synchronized swimming at the 2012 Summer Olympics – Women's team - Results,ebf208c4-dd6d-42cb-99ab-1e2cb3acc801,Synchronized swimming at the 2012 Summer Olympics,80,98,90
http://en.wikipedia.org/?curid=36014302,List of tallest buildings in Christchurch - Tallest buildings,19357fad-e1c3-47c6-a36e-8da45310c6a2,List of tallest buildings in Christchurch,80,91,86
http://en.wikipedia.org/?curid=45506550,List of American Horror Story episodes - Season 5: Hotel (2015–16),900249eb-c564-4144-a38d-0337729d2dd3,American Horror Story: Hotel,60,5,27
http://en.wikipedia.org/?curid=38265564,"List of NFL quarterbacks with 5,000 passing yards in a season - NFL players with 5,000 passing yards in a season",9097b91e-217a-4602-ad77-dc445b0ab6e3,List of NFL quarterbacks with 5000 passing yards in a season,70,77,74
http://en.wikipedia.org/?curid=12206491,1992 Toronto Blue Jays Season,4d6b72f3-1cc5-45ce-9a8a-0550d5f31667,1992 Toronto Blue Jays season,100,66,79
http://en.wikipedia.org/?curid=58196092,List of highest junior scores in figure skating - Best total scores,935faf7c-a5ef-4b12-83ec-9af0f5420443,List of highest junior scores in figure skating,82,63,70
http://en.wikipedia.org/?curid=33529562,List of flag bearers for Ireland at the Olympics - List of flag bearers,766b652e-274b-4215-acbe-fd7106660e7b,List of flag bearers for Ireland at the Olympics,81,48,61
