URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=14175075,Iowa Corn Cy - Hawk Series,17d6adb3-4304-4135-bd80-f677cfc72656,Iowa Corn Cy-Hawk Series,96,99,96
http://en.wikipedia.org/?curid=15463188,Powerade Tigers All - Time Roster,596f456f-0d11-451e-a0d5-c969ecceff18,Powerade Tigers all-time roster,97,83,92
http://en.wikipedia.org/?curid=11801035,2007–08 Montreal Canadiens season - March,d8cca969-2f0b-49e1-b0f5-fcdef3b6ac0b,2007–08 Montreal Canadiens season,89,73,84
http://en.wikipedia.org/?curid=2648119,List of universities in Bosnia and Herzegovina - Public,830a9fe0-390a-4824-954b-d25ecdec507a,List of universities in Bosnia and Herzegovina,91,44,76
http://en.wikipedia.org/?curid=5031880,Boothferry Park - Rugby League,7b095a98-50cb-4530-815d-d0370731d14c,Boothferry Park,67,98,76
http://en.wikipedia.org/?curid=15333005,2008 Scotties Tournament Of Hearts,b2b8d3f3-ea46-4675-85a4-51781e6fccd0,2008 Scotties Tournament of Hearts,100,89,96
http://en.wikipedia.org/?curid=590948,Varna Province - Municipalities,abfd84d4-4035-4f69-8ef8-cc544fb62a5b,Varna Province,62,98,72
http://en.wikipedia.org/?curid=20715044,List of best-selling singles - 10–11.99 million copies,a2c148c2-75ed-4aad-9116-f799c9e2d212,Game of Thrones,17,9,14
http://en.wikipedia.org/?curid=308211,List of best-selling albums in the United States - More than or equal to 20 million copies,150ff127-d074-46d3-b456-c681101b3f2a,List of best-selling albums in the United States,70,83,77
http://en.wikipedia.org/?curid=1973816,Great Northeast Athletic Conference,b7cd14a5-b00f-4d45-b345-2f608485c915,Great Northeast Athletic Conference,100,32,79
