URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=20577418,List of tallest buildings in Metro Manila - Tallest completed twin buildings,56faf108-bc37-40d1-b1b8-58bd45e5ff91,List of tallest buildings in Metro Manila,70,62,67
http://en.wikipedia.org/?curid=17658199,Kjth,ee5e2b2d-a91f-4627-81ea-9047570f5f90,KJTH,100,34,80
http://en.wikipedia.org/?curid=14292964,2008 Nascar Craftsman Truck Series,a1f97bda-4abc-48dd-b994-7a5aeea3ad0d,2008 NASCAR Craftsman Truck Series,100,93,97
http://en.wikipedia.org/?curid=1122325,1964 United States Grand Prix - Qualifying,17826a85-8647-41c4-a3e8-addec96bdc24,1964 United States Grand Prix,82,81,81
http://en.wikipedia.org/?curid=48377841,Vansan Movies - Filmography,2b19c349-9a31-422c-8e9a-b3638c1ef598,Vansan Movies,65,98,74
http://en.wikipedia.org/?curid=45186823,Swimming at the 2016 Summer Olympics – Women's 200 metre freestyle - Semifinal 1,a07851f5-20b0-44bb-bc8c-d90f0bafa2d7,Swimming at the 2016 Summer Olympics – Women's 200 ...,76,100,83
http://en.wikipedia.org/?curid=24074130,Marius Copil,57a4b228-9601-488d-97a7-55c3c73a157b,Marius Copil,100,86,95
http://en.wikipedia.org/?curid=1263399,1998 Major League Soccer Season,5f2e8cf2-0203-4973-9fee-a9ce3785af6d,1998 Major League Soccer season,100,57,87
http://en.wikipedia.org/?curid=1719621,Kbl Finals,9c0698ac-c152-4c61-9d4e-1fa89d078086,Korean Basketball League,29,90,47
http://en.wikipedia.org/?curid=11091558,List Of Oldest And Youngest Academy Award Winners And Nominees,4b513a99-86fd-4c11-9414-6adf211ca26e,List of oldest and youngest Academy Award winners ...,87,53,76
