URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=21100348,List Of Australia One Day International Cricket Records,1ffc78c6-2e57-4373-aba7-ca6a54a73bdb,List of Australia One Day International cricket records,100,92,97
http://en.wikipedia.org/?curid=48494313,List of Australasian boxing champions - Cruiserweight,f3cb3c61-37e3-4aa6-bb54-b08d47ee3dad,List of Australian cruiserweight boxing champions,69,11,51
http://en.wikipedia.org/?curid=14858130,Huntington Area Rapid Transit,950f76ce-8890-47b3-a81a-dc82943ac88c,Huntington Area Rapid Transit,100,86,95
http://en.wikipedia.org/?curid=34236406,Swimming at the 2012 Summer Olympics – Men's 100 metre backstroke - Final,2c55b564-2653-493c-ac98-2ff536d6a388,Swimming at the 2012 Summer Olympics – Men's 100 ...,78,95,83
http://en.wikipedia.org/?curid=1460298,Holby City - Ratings,65f71987-f653-4578-91e8-6afabb99a8b3,Holby City,67,89,73
http://en.wikipedia.org/?curid=16722531,Development of stadiums in English football - Premier League Stadium Expanded Capacity,98395ea6-0328-41d7-9d1a-ed2c6993b760,Development of stadiums in English football,67,50,61
http://en.wikipedia.org/?curid=1095938,Hull F.C,d834676b-b433-4a43-a4d8-33512322a017,Hull F.C.,94,42,78
http://en.wikipedia.org/?curid=2383181,List of governors of Tamil Nadu - Tamil Nadu,24894bcc-bf60-4dca-8ac7-70ab21da4160,List of governors of Tamil Nadu,83,24,65
http://en.wikipedia.org/?curid=18656178,50 Metre Rifle Prone,2bc46c45-c2ec-47b7-8906-912d0a165a1f,ISSF 50 meter rifle prone,84,77,81
http://en.wikipedia.org/?curid=18662686,Rowing At The 2008 Summer Olympics - Men 'S Double Sculls,2e0502e4-e339-4c93-9dad-18ac732f9a25,Rowing at the 2008 Summer Olympics – Men's double sculls,97,98,97
