URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=2600304,Zob Ahan SC - Most appearances,ca56bbe6-d108-4eb1-8ba2-bf934c0f1d57,Zob Ahan Esfahan F.C.,55,58,55
http://en.wikipedia.org/?curid=34939435,Southeastern Indiana Conference - Membership,f0c49d77-8355-4964-ae58-c8270088455d,Southeastern Indiana Conference,83,96,86
http://en.wikipedia.org/?curid=8490725,List of mayors of Belfast - 21st century,875bec06-4737-4ebf-8226-36454027e55e,List of mayors of Belfast,77,89,80
http://en.wikipedia.org/?curid=39519793,Battle of Malta poker tournament - Main Event results,90c14ba1-3def-48b4-8e0b-264de0e4833a,Battle of Malta poker tournament,75,16,57
http://en.wikipedia.org/?curid=21055055,List Of Underbelly : A Tale Of Two Cities Episodes,aa511be5-fbcd-4c70-ae51-4dcaa428c8cf,Underbelly: A Tale of Two Cities,78,26,62
http://en.wikipedia.org/?curid=53322529,List of The L Word episodes - Season 3 (2006),9fb5ae9c-2f90-44c9-89a0-ce4d34b351b2,The L Word season 3,59,22,47
http://en.wikipedia.org/?curid=14282690,Croatia National Football Team Results,0c8c65df-5f69-47a9-adcd-ee910da36a04,Croatia national football team results (2010–2019),86,17,65
http://en.wikipedia.org/?curid=16142610,List Of 1984 Winter Olympics Medal Winners,fafc8df3-a455-4dd9-b21e-58bca29f3cad,List of 1984 Winter Olympics medal winners,100,52,85
http://en.wikipedia.org/?curid=453269,List of companies of the Czech Republic - Largest by revenue,83571fa2-6f91-49d3-a9bb-8778d1f20704,List of companies of the Czech Republic,79,61,73
http://en.wikipedia.org/?curid=58217256,List of Pakistan football champions - Pakistan Premier League (2004-present),113d1f34-ed39-4c37-96dc-068bbea855db,List of Pakistan football champions,63,99,73
