URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=160728,"George Town , Penang",74d24b08-0191-4ab5-83f5-9d73494ac0e0,"George Town, Penang",97,2,40
http://en.wikipedia.org/?curid=2994844,Shooting at the 2004 Summer Olympics – Men's 10 metre air rifle - Final,ac3df844-451b-4d30-be72-a6f170eff414,Shooting at the 2004 Summer Olympics – Men's 10 metre ...,84,91,88
http://en.wikipedia.org/?curid=34428303,List of Justices of the South Dakota Supreme Court - Dakota Territorial Supreme Court,201325ce-4241-4438-bb44-acd2a6959c7c,List of justices of the South Dakota Supreme Court,74,28,46
http://en.wikipedia.org/?curid=1092055,Uganda National Football Team,9321f875-36cd-47ab-a9d8-06745da6a8eb,Uganda national football team,100,30,58
http://en.wikipedia.org/?curid=53410947,Sulfiq L. - List of Songs,e2ac3ce0-fbeb-4a14-818e-2cf7e467b8a6,Sulfiq L.,53,98,80
http://en.wikipedia.org/?curid=41068562,Wisconsin Badgers men's basketball - Players drafted to the NBA,0a3a4535-537c-4602-abe3-bf1a76f6d829,Sam Dekker,14,34,26
http://en.wikipedia.org/?curid=24538587,Intel Core,203106f9-d9ec-4275-9903-cea4b41f5ebb,Intel Core,100,45,67
http://en.wikipedia.org/?curid=17626681,2008 - 09 Manchester United F.C. Season,9d0d508c-3b07-42d0-b601-ae38029b5630,2008–09 Manchester United F.C. season,95,95,95
http://en.wikipedia.org/?curid=10388541,Civil Rights Game - Results,3b347aae-89a3-44a5-b9a4-f77ae2daa49c,Civil Rights Game,77,99,90
http://en.wikipedia.org/?curid=5298818,List of Highlander: The Series episodes - Season 6 (1997–98),e22078c8-a9f4-4298-814b-d4d25688fa2e,Highlander: The Series season 6,68,3,29
