URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=46721043,2015–16 Ipswich Town F.C. season - Top scorers,2e56e61c-b4d2-4e42-addf-0bd40f41c57a,2015–16 Ipswich Town F.C. season,82,69,78
http://en.wikipedia.org/?curid=4021386,List of cities in India by population - 1 to 25,e219494b-e372-4ce2-a42f-206a9e90f37d,List of cities in India by population,88,65,81
http://en.wikipedia.org/?curid=18178475,List of Wyoming Attorneys General - Attorneys General of Wyoming,ef24f6a8-0ad3-47bf-9bea-d0f7fd249e04,List of Wyoming attorneys general,68,85,73
http://en.wikipedia.org/?curid=1451581,List of busiest airports by cargo traffic - 2017 statistics,f9100aeb-9b8f-40ea-ae1f-6a13b7632557,List of busiest airports by cargo traffic,82,89,84
http://en.wikipedia.org/?curid=35111533,Lists of fastest-selling albums - United Kingdom,e4f24178-c87f-4fb8-80d7-986870a3de88,List of fastest-selling albums,77,75,76
http://en.wikipedia.org/?curid=46721043,2015–16 Ipswich Town F.C. season - Top scorers,2e56e61c-b4d2-4e42-addf-0bd40f41c57a,2015–16 Ipswich Town F.C. season,82,69,78
http://en.wikipedia.org/?curid=11667521,2007 Critérium Du Dauphiné Libéré,01932756-ed68-4c50-8e0b-8846d8c9d006,2007 Critérium du Dauphiné Libéré,100,98,99
http://en.wikipedia.org/?curid=38061737,Hong Kong Scottish - Records by season,4ffd3b6d-8365-4041-995f-9afba5dac9c4,Hong Kong Scottish,64,48,59
http://en.wikipedia.org/?curid=2911110,Marrara Oval - Attendance records,1597482e-9d46-431e-97e6-4316ebabb33b,Marrara Oval,53,100,67
http://en.wikipedia.org/?curid=65304224,Beamish Museum - Stocklist,c58f8a8f-e3ae-4d43-ba45-d0244af96a3b,Beamish Museum transport collection,59,99,71
