URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=4021386,List of cities in India by population - 1 to 25,0126affa-23c9-4bdf-b293-2236bee020da,List of cities in India by population,88,39,58
http://en.wikipedia.org/?curid=36048519,List of best-selling singles - 10–11.99 million copies,a2c148c2-75ed-4aad-9116-f799c9e2d212,List of awards and...,29,18,22
http://en.wikipedia.org/?curid=16570286,1948 Ashes series - Most wickets,02ea8bac-2a9c-4fbc-af55-fdc0bb727faf,1948 Ashes series,69,91,82
http://en.wikipedia.org/?curid=15100051,List of NCAA conferences - Football Bowl Subdivision,4e0c5794-6706-406f-a77a-5c6dc38cc62c,NCAA Division I Football Bowl Subdivision,73,56,62
http://en.wikipedia.org/?curid=33178663,List of American Horror Story episodes - Season 6: Roanoke (2016),3391eab3-0a8b-4501-92dd-d3edf1d5b046,List of American Horror Story episodes,74,100,89
http://en.wikipedia.org/?curid=330122,List of islands of Ireland - Largest islands by area and population,86f62c5e-bad4-4994-a3e2-984d47855111,List of islands of Ireland,56,72,65
http://en.wikipedia.org/?curid=8587938,List of Columbo episodes - Season 4 (1974–75),b10041ae-1b4d-45c1-8521-501b2061dc10,List of Columbo episodes,70,100,88
http://en.wikipedia.org/?curid=16588852,"Alberta General Election , 2012",203bd815-7aac-4633-9345-97ac07067c2a,2012 Alberta general election,80,65,71
http://en.wikipedia.org/?curid=15956066,2007 - 08 Aek Athens F.C. Season,4cac6c5f-490e-4e60-9a98-9414aee4ce49,2007–08 AEK Athens F.C. season,94,35,58
http://en.wikipedia.org/?curid=16704362,List Of Magazines Published By Ascii Media Works,8a9343da-941c-48bc-9bef-fbd47ce03626,List of magazines published by ASCII Media Works,100,61,76
