URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=2640139,Troy Bayliss - By season,f50d73dc-a9df-406c-938b-b226169dc0a2,Troy Bayliss,67,98,76
http://en.wikipedia.org/?curid=8587938,List of Columbo episodes - Season 10 and specials (1990–2003),79edcad8-7b95-4b6c-89f8-10a4e2935663,List of Columbo episodes,56,100,69
http://en.wikipedia.org/?curid=4549489,1884 in baseball - All-Time Statistical Leaders (Strikeouts),8d74c3de-8e8c-4427-9148-a3b6aa79027b,1884 in baseball,42,100,59
http://en.wikipedia.org/?curid=46516883,Bundesvision Song Contest 2010 - Results,20a77611-2639-40d1-a3b4-4977f151111e,Bundesvision Song Contest 2010,86,96,89
http://en.wikipedia.org/?curid=12386451,Swimming at the 2000 Summer Olympics – Men's 100 metre backstroke - Final,0f1bc4f4-3eee-4e66-9a07-5a762273382e,Swimming at the 2000 Summer Olympics – Men's 100 ...,78,95,83
http://en.wikipedia.org/?curid=12179265,Col De Menté,8d2ea9d6-245f-4454-b4b1-3ae3b5bc14f1,Col de Menté,100,46,83
http://en.wikipedia.org/?curid=1923983,Eurovision Song Contest 2006 - Semi-final,cedb8ffe-5a78-4e4a-8171-945567e09b7a,Eurovision Song Contest 2006,81,99,86
http://en.wikipedia.org/?curid=1901928,JPS Field at Malone Stadium - Top 10 Largest Crowds,3b3f0abf-ee08-44b2-8afb-0e53335badd7,JPS Field at Malone Stadium,69,92,75
http://en.wikipedia.org/?curid=18896680,Northeast Corner Conference Of Indiana,0590d69d-4235-4426-81a2-de41019b9ed6,Northeast Corner Conference,83,86,83
http://en.wikipedia.org/?curid=643649,List of most-watched television broadcasts - Most-watched special events,f43ec535-0b69-4f5c-956d-e2b48206b31a,List of most-watched television broadcasts,74,23,58
