URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=17634218,List Of Sumo Record Holders,30bc6f26-02a3-465c-ae8c-47ead4d7f484,List of sumo record holders,100,61,76
http://en.wikipedia.org/?curid=36301418,Katie Ledecky - World records,07ae812d-f71d-4a0d-974e-84de8275777f,Katie Ledecky,62,100,84
http://en.wikipedia.org/?curid=13600261,Betty Harris - US singles,ae0845e4-af16-4aec-9c1b-7229a80df5cc,Betty Harris,65,100,86
http://en.wikipedia.org/?curid=23259077,John Newcombe Career Statistics,507d43e9-4259-442e-925d-cd9bdbc75c2c,John Newcombe career statistics,100,45,67
http://en.wikipedia.org/?curid=53160701,1921 Big Ten Conference football season - Results and team statistics,36a622df-7281-4a66-a530-525466f1b19c,1921 Big Ten Conference football season,72,100,88
http://en.wikipedia.org/?curid=17562992,1976 - 77 New York Rangers Season,bb332f5f-751c-4c53-aee0-82d33ff948f3,1976–77 New York Rangers season,94,91,92
http://en.wikipedia.org/?curid=30104200,North Kalimantan - Administrative divisions,35181235-2e34-4945-b734-329a95ad8c73,North Kalimantan,54,44,48
http://en.wikipedia.org/?curid=17016499,2008 In Taiwanese Football,e4b99f7b-fc6a-4e1a-afa1-ddba7bd0c721,2008 in Taiwanese football,100,81,88
http://en.wikipedia.org/?curid=16078390,Pacific Northwest Collegiate Lacrosse League,b12cb920-da14-4cbb-924f-569268259b7c,Pacific Northwest Collegiate Lacrosse League,100,19,51
http://en.wikipedia.org/?curid=13966436,Hatsuharu - Class Destroyer,35289ea4-2c38-46f0-938d-0945bc762782,Hatsuharu-class destroyer,96,79,85
