URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=22355,List Of Olympic Medalists In Athletics (Men),0c52962c-9a36-4784-85b4-443d855e3ebf,List of Olympic medalists in athletics (men),100,38,62
http://en.wikipedia.org/?curid=1217500,Rose Bowl (stadium) - Super Bowls,e3906548-4d35-499d-b750-2a7cdbe69fe8,Rose Bowl (stadium),73,100,89
http://en.wikipedia.org/?curid=16670875,Valdosta State Blazers Football,1a5d1b2a-bf89-4664-a41b-ea9381932157,Valdosta State Blazers football,100,87,92
http://en.wikipedia.org/?curid=42965177,Albertsons Stadium - Top 10 highest attended games,48359789-fd7a-484f-8498-3d712a9d8b5f,Albertsons Stadium,53,24,35
http://en.wikipedia.org/?curid=7695329,List of best-selling singles - 6–6.99 million copies,9059c242-4c7f-4239-b90f-e5e83f99fc4d,List of American Idol episodes,24,10,15
http://en.wikipedia.org/?curid=7577577,List of best-selling singles - 12–14.99 million copies,e8c64d44-4c17-466a-a2c1-954d6c0fb344,List of best-selling singles,68,59,62
http://en.wikipedia.org/?curid=11916083,Royal Canadian Mint Numismatic Coins (2000S),ff33beb7-16bf-4288-a533-7d12a37c5677,Royal Canadian Mint numismatic coins (2000s),100,60,76
http://en.wikipedia.org/?curid=38433171,Socialist Equality Party (United States) - Elections,7233a466-cf58-44e7-83a6-3af38cff2e89,Socialist Equality Party (United States),87,52,66
http://en.wikipedia.org/?curid=18315,Long Island,0bb1ff91-8e3a-480a-9746-42bc3da5b61a,Long Island,100,20,52
http://en.wikipedia.org/?curid=48217131,5-ji Kara 9-ji Made: Watashi ni Koi Shita Obōsan - Episodes,80886010-3024-45f5-b850-2257c38251dd,5→9 From Five to Nine,22,98,67
