URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=11976313,Southern Rocky Mountains,0b65ddac-d5c7-4aaf-bc45-ca98f366f672,Southern Rocky Mountains,100,84,90
http://en.wikipedia.org/?curid=8296486,Cheng Lai Hin - International career,706255dc-ac26-4d2a-87f8-1585d576810c,International career,71,55,61
http://en.wikipedia.org/?curid=4251769,4-6-2+2-6-4 - Union Garratt,c98b7d12-6e41-494d-9c3e-6b2e2dd94b65,4-6-2+2-6-4,58,86,74
http://en.wikipedia.org/?curid=36915463,Swimming at the 2012 Summer Paralympics – Women's 400 metre freestyle S12 - Heat 1,fc6de4d0-bee6-45b3-8a29-153eeafeaa95,Swimming at the 2012 Summer Paralympics,64,100,85
http://en.wikipedia.org/?curid=1620364,Iron Fist (Album),1807d629-4a8e-494c-8139-97cc45c189b6,Iron Fist (album),100,61,76
http://en.wikipedia.org/?curid=2283822,Adult Contemporary (chart) - The top 10 adult contemporary songs (1961–2011),c905cf7a-384a-4e1b-a116-5e302d3d6ef5,Adult Contemporary (chart),51,99,79
http://en.wikipedia.org/?curid=1765584,Tuncay Şanlı,7b3d45dc-571a-4fc2-a84e-43fedb179bf6,Tuncay Şanlı,100,30,58
http://en.wikipedia.org/?curid=5909140,List of Psych episodes - Season 1 (2006–07),4abadb34-6da3-4533-9f77-cc58f31d34c4,List of Psych episodes,68,100,87
http://en.wikipedia.org/?curid=342991,Johnny Herbert - 24 Hours of Le Mans results,55222e89-e4e9-4eca-ad90-4ff5215daebf,24 Hours of Le Mans results,76,70,72
http://en.wikipedia.org/?curid=33178663,List of American Horror Story episodes - Season 1: Murder House (2011),64ac589f-27df-437a-98ca-57b95a10857c,List of American Horror Story episodes,70,100,88
