URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=1127788,Rafael Márquez,d85b3ce0-2932-4fa2-bd70-e9cfb5854979,Rafael Márquez,100,34,80
http://en.wikipedia.org/?curid=15278857,List Of Bradford City A.F.C. Records And Statistics,8392fdbf-6d9d-4e51-b891-c8a625b23f05,List of Bradford City A.F.C. records and statistics,100,52,85
http://en.wikipedia.org/?curid=28846752,Somerset County Cricket Club In 2010,83219763-637c-43a3-b25c-e2d0b1ee1195,Somerset County Cricket Club in 2010,100,100,100
http://en.wikipedia.org/?curid=49327561,List of American universities with Olympic medals - Top 10,d2f83c6d-5cbd-4bfc-8d44-1354cc6b6884,List of American universities with Olympic medalist ...,88,62,80
http://en.wikipedia.org/?curid=28672269,Satpura Thermal Power Station,9b1734bf-0b1c-4218-8150-6f3180d5cd7c,Satpura Thermal Power Station,100,79,93
http://en.wikipedia.org/?curid=64971750,Winter In America,4e84bd99-7f81-4227-80f5-822373432375,Winter in America (song),83,0,58
http://en.wikipedia.org/?curid=7820139,List of Knights and Ladies of the Garter - ,be67d89f-258b-4521-9a4a-1a17cf50bc28,List of current knights and ladies of the Garter,88,15,66
http://en.wikipedia.org/?curid=53942096,List of Triple-A baseball stadiums - Mexican League,fc630631-1a6c-402a-90fc-0b101a0fb456,List of Mexican League stadiums,54,92,65
http://en.wikipedia.org/?curid=18408905,List Of Football Clubs In Hong Kong,8ee9e345-d225-4ff4-ab0e-12d7e083a799,List of football clubs in Hong Kong,100,36,80
http://en.wikipedia.org/?curid=47343792,"Jamie Rhys Clarke - Amateur finals: 5 (2 titles, 3 runner-ups)",226ea0b7-a2dd-4831-8fa5-83fefe8951f4,Jamie Clarke (snooker player),44,69,51
