URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=3634658,Frank McCloskey - Election history,b22ae889-16ad-4a3f-b53f-5e3a83e88afb,Frank McCloskey,61,96,71
http://en.wikipedia.org/?curid=403406,National Liberation Front (Algeria) - People's National Assembly elections,531b90ba-9242-4490-8585-52ddc37a6205,National Liberation Front (Algeria),64,97,73
http://en.wikipedia.org/?curid=53160701,1921 Big Ten Conference football season - Results and team statistics,0414c7e4-08d0-4d52-ac74-28647a766176,1921 Big Ten Conference football season,72,100,80
http://en.wikipedia.org/?curid=159865,Northern Europe,49fda015-6566-4e48-ac41-6516f3b202a3,Northern Europe,100,0,70
http://en.wikipedia.org/?curid=22235019,List of tallest buildings in Guiyang - Tallest buildings,3038239b-39e5-4708-b76e-5c42648f65c7,List of tallest buildings in Guiyang,78,33,64
http://en.wikipedia.org/?curid=16704913,List Of Mcleod 'S Daughters Episodes,cd8c4816-85ef-40e3-81f1-ed91e9a591d8,List of McLeod's Daughters episodes,99,31,78
http://en.wikipedia.org/?curid=171666,List of Chinese administrative divisions by area - ,94cf2911-e535-4609-b422-5add42fd27e2,List of Chinese administrative divisions by area,97,95,96
http://en.wikipedia.org/?curid=619949,"John Higgins - Minor-ranking finals: 6 (3 titles, 3 runners-up)",560c7c90-1e0b-4e45-b41a-47354912b61a,John Higgins,32,99,52
http://en.wikipedia.org/?curid=299271,Bangor City F.C,b3cd31d2-6f52-41a7-ab93-f6124fe69ebf,Bangor City F.C.,97,35,59
http://en.wikipedia.org/?curid=33083739,Guillaume Matignon - Accomplishments,386075db-0058-4b5b-9e32-2823163bd41f,Guillaume Matignon,67,100,76
