URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=261931,New England Small College Athletic Conference,0852321f-81df-4119-9475-cf200533469f,New England Small College Athletic Conference,100,63,77
http://en.wikipedia.org/?curid=15722145,San Diego Gulls (1995 - 2006),d8ce11cc-0c21-4eff-b5d3-c4679808297f,San Diego Gulls (1995–2006),93,47,65
http://en.wikipedia.org/?curid=54042040,Lakshmi Narasimha Entertainments - Film Production,7ec76897-1263-44af-9243-4d57d98ad69c,Lakshmi Narasimha Entertainments,78,70,73
http://en.wikipedia.org/?curid=2681988,Steagles - Schedule,fce6e26e-e1fc-49f7-837e-47073a3fb3d2,Steagles,59,49,53
http://en.wikipedia.org/?curid=7577577,List of best-selling singles - 10–14.9 million copies,3d7c001c-a10c-4b04-80f6-d2f06e8e6c4f,List of best-selling singles,69,61,64
http://en.wikipedia.org/?curid=705179,Christian Democrat Party (New Zealand) - Electoral results,96701f0c-d08a-40f8-91b0-460281708774,Christian Democrat Party (New Zealand),79,97,89
http://en.wikipedia.org/?curid=33528344,List of flag bearers for Russia at the Olympics - ,fe257495-7190-4cb6-a605-a709aac652e5,List of flag bearers for Russia at the Olympics,97,82,88
http://en.wikipedia.org/?curid=10124546,"Japanese House Of Councillors Election , 2001",12806029-dfe9-4734-8dc3-7f01170555da,2001 Japanese House of Councillors election,86,4,36
http://en.wikipedia.org/?curid=1630554,2003 - 04 Rangers F.C. Season,83e6868f-1412-466b-a30c-4a51090687df,2003–04 Rangers F.C. season,93,61,73
http://en.wikipedia.org/?curid=1560126,List Of Tallest Buildings In Australia,f14ef6a7-d135-4008-820e-986786fda9cf,List of tallest buildings in Australia,100,42,65
