URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=60212518,Indian Institute Of Technology Bombay,6f392320-8164-4c6f-8342-c06e99818cb5,List of IIT Bombay people,48,24,33
http://en.wikipedia.org/?curid=621261,"Stephen Lee (snooker player) - Ranking finals: 9 (5 titles, 4 runners-up)",c54d5ca6-e7d7-4413-bb47-ee5748ec442e,Stephen Lee (snooker player),55,97,80
http://en.wikipedia.org/?curid=13843829,Eurobasket 1967,f2cdd124-5e12-4d04-b9bb-2100a62a21c0,EuroBasket 1967,100,66,79
http://en.wikipedia.org/?curid=564161,Mark Webber - Complete 24 Hours of Le Mans results,6da8ee05-72ac-4a7d-9841-d57fbcb15d72,Mark Webber (racing driver),39,68,56
http://en.wikipedia.org/?curid=21001613,Juguemos a Cantar - The Top 10,ff67e781-7a93-423e-a0f1-ce07d4c9b282,Juguemos a Cantar,72,100,88
http://en.wikipedia.org/?curid=26228759,List of UConn Huskies bowl games - Summary table,18a99c20-fcf5-4575-bb03-bc8e1f288a56,List of UConn Huskies bowl games,80,100,92
http://en.wikipedia.org/?curid=7919475,List of newspapers in the United States - Top 10 newspapers by circulation,8148e8fd-a62d-4cbe-af3b-fe92e53bc80f,List of newspapers in the United States,69,19,39
http://en.wikipedia.org/?curid=2466678,Queen of Scots (train) - Fleet details for both Royal Scotsman and Queen of Scots,9a4cd011-f9af-4017-a56e-9079d9c493db,Queen of Scots (train),43,77,63
http://en.wikipedia.org/?curid=18772558,List Of Longest - Serving Soap Opera Actors,98776c48-a401-4cc1-a88b-9e8047d62a1b,List of longest-serving soap opera actors,98,66,78
http://en.wikipedia.org/?curid=24606627,Derbyshire County Cricket Club in 1956 - County Championship bowling averages,4da6519b-5dee-4926-a142-f258e43b9f28,Derbyshire County Cricket Club in 1956,66,100,86
