URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=19652965,List of Washington Nationals Opening Day starting pitchers - Pitchers,558e4144-8108-4cdf-baf7-ed7e77d5ebe2,List of Washington Nationals Opening Day starting pitchers,91,100,93
http://en.wikipedia.org/?curid=25143312,List of international cricket centuries at Jawaharlal Nehru Stadium - Test centuries,124b1c80-d9f8-4289-9635-74261fcf0678,List of international cricket centuries by Rahul Dravid,69,31,57
http://en.wikipedia.org/?curid=28803803,Farsi1,5c09458d-10d9-42fc-a5a1-bec66520cf67,Farsi1,100,36,80
http://en.wikipedia.org/?curid=149536,Liberal Party Of Canada,8cb14134-cc2e-4897-9f14-46f9f8fec010,Liberal Party of Canada,100,50,85
http://en.wikipedia.org/?curid=18012738,Doctor Who (Series 1),99547b0a-5b8f-4fd3-bf6e-c52066217bd2,Doctor Who series 1,95,20,72
http://en.wikipedia.org/?curid=1218008,1982 World Series,4b98b7df-45db-4929-966e-89fa8a4adeab,1982 World Series,100,93,97
http://en.wikipedia.org/?curid=23259077,John Newcombe Career Statistics,507d43e9-4259-442e-925d-cd9bdbc75c2c,John Newcombe career statistics,100,50,85
http://en.wikipedia.org/?curid=22493265,1986 Australian Touring Car season - 1986 Australian Grand Prix Support Race,058719e0-356e-4e78-84e6-a2de88505549,1986 Australian Touring Car season,62,89,70
http://en.wikipedia.org/?curid=35044494,List of the busiest airports in New Zealand - 2018,0636d65d-0acb-484a-8f6a-40075b9f355f,List of the busiest airports in New Zealand,92,84,89
http://en.wikipedia.org/?curid=12587248,List Of Tallest Buildings In Philadelphia,9aa4338c-1fbf-4db7-aa32-a02c9cd88d78,List of tallest buildings in Philadelphia,100,63,88
