URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=864510,York Park - Attendance records,33c94517-4635-4326-9835-9eedf4b7d11a,York Park,46,100,62
http://en.wikipedia.org/?curid=546435,LMS Princess Royal Class - Details,2527f436-ec24-4db1-b58a-48d129c048a7,LMS Princess Royal Class,83,100,88
http://en.wikipedia.org/?curid=60999125,Democratic Party of Moldova - Parliamentary elections,d61b3b73-f0a0-48ea-b8c7-c8bf88d58fd0,2021 Moldovan parliamentary election,70,22,55
http://en.wikipedia.org/?curid=31886767,Clemson Tigers football - Head coaches,2b6f8134-d1e2-46b0-a17e-3eb7561936b7,List of Clemson Tigers head football coaches,76,58,70
http://en.wikipedia.org/?curid=37660941,List of Spain national football captains - ,4c620f32-cb68-4aa8-adc8-b867a9eef29b,List of Spain national football team captains,91,21,70
http://en.wikipedia.org/?curid=1160616,Spa Valley Railway,c5162c93-934f-4a40-b026-e318b5872233,Spa Valley Railway,100,31,79
http://en.wikipedia.org/?curid=38656862,List of The Big Reunion episodes - Series 1 (2013),44f8d1c3-d75b-4ee0-8173-3c2279d332ac,List of The Big Reunion episodes,78,90,81
http://en.wikipedia.org/?curid=68479,Eurovision Song Contest 1959 - Results,c5dbb53b-0022-434e-8f24-4180ee644c36,Eurovision Song Contest 1959,85,66,79
http://en.wikipedia.org/?curid=274117,Pro Bowl,187ea3ab-df34-4fac-a62a-473bed690346,Pro Bowl,100,24,77
http://en.wikipedia.org/?curid=40358023,1967–68 Michigan Wolverines men's basketball team - Scoring statistics,d7d25474-7382-4aed-a7ed-175580e7cf94,1967–68 Michigan Wolverines men's basketball team,82,71,78
