URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=7577577,List of best-selling singles - 6–6.9 million copies,24fa68a6-2775-448c-855d-623734684a85,List of best-selling singles,71,30,46
http://en.wikipedia.org/?curid=59150545,List of busiest railway stations in North America - List of busiest railway stations by average weekday visitors,78e0f911-d803-48a3-afe6-82ae05edc5a2,List of busiest railway stations in North America,61,7,28
http://en.wikipedia.org/?curid=1736167,Ice Hockey At The 1952 Winter Olympics,fc910a2a-bd76-4ab0-9232-e1f8ed19188c,Ice hockey at the 1952 Winter Olympics,100,52,71
http://en.wikipedia.org/?curid=17421790,1954 - 55 Segunda División,09acf586-3339-44f6-9f1c-98af4537db9e,1954–55 Segunda División,92,68,77
http://en.wikipedia.org/?curid=8490725,List of mayors of Belfast - 21st century,2326d2b0-1d5c-40ff-bf85-5bac37e6a2c5,List of mayors of Belfast,77,87,83
http://en.wikipedia.org/?curid=15183570,Macbook Family,768850f9-2776-475c-b7e9-f68a1aedd74c,MacBook Air,80,10,38
http://en.wikipedia.org/?curid=490153,Peter W. Rodino - General elections,b8649d35-0760-4dd0-a3b8-fd3a4eced158,Peter W. Rodino,60,99,83
http://en.wikipedia.org/?curid=13549491,Trans-Tasman Trophy - List of Test series,c7bb6f6b-f679-4fda-91fe-66c7098bef56,Trans-Tasman Trophy,63,67,65
http://en.wikipedia.org/?curid=42061190,61st NHK Cup (shogi) - Round 1,2e7d1e3e-bbd7-43ce-a420-e79e188ab532,61st NHK Cup (shogi),80,99,91
http://en.wikipedia.org/?curid=9646634,Eco-Runner Team Delft - Results,56b99060-5fd2-42ed-ae06-85dfa5eedf23,Eco-Runner Team Delft,81,51,63
