URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=30522197,Junior Eurovision Song Contest 2011 - Final,dc3666e1-49ce-49fc-8eff-b6bbe2871312,Junior Eurovision Song Contest 2011,90,94,92
http://en.wikipedia.org/?curid=6445392,World Masters Games - Summer Games,59cb783e-7e28-4acf-a663-7bb312d9f771,World Masters Games,72,58,63
http://en.wikipedia.org/?curid=1628607,Juli Inkster,4feb4092-a09f-41ce-810a-2244889a58d2,Juli Inkster,100,35,61
http://en.wikipedia.org/?curid=35975680,List of Private Practice episodes - Season 6 (2012–13),d6199a76-1a54-4848-abf2-fb13737efff2,Private Practice season 6,63,53,57
http://en.wikipedia.org/?curid=28092844,2010 Tour De Pologne,b0859efe-aebf-4d04-92a8-a7b925fab1a1,2010 Tour de Pologne,100,21,52
http://en.wikipedia.org/?curid=36963182,Robert Cregan - Career summary,5a75afdc-c0e8-40dd-a4c6-a3ea37e6a1c4,Robert Cregan,60,100,84
http://en.wikipedia.org/?curid=2064846,List of colleges and universities in Delaware - Institutions,f81652f2-c05c-41f0-b3d2-eeaf0ef1da52,List of colleges and universities in Delaware,86,55,67
http://en.wikipedia.org/?curid=48219640,List of best-selling albums in Indonesia - ,3b1d97b1-b70c-4f17-a7ef-4e06a87895c7,List of best-selling albums in Indonesia,96,53,70
http://en.wikipedia.org/?curid=150340,Miss Universe - Recent titleholders,b9b5719b-6f9a-4023-8c13-c832c04be0df,Miss Universe,54,32,40
http://en.wikipedia.org/?curid=171666,List of Chinese administrative divisions by area - ,d14c7aec-750f-4579-89c2-7eea6f0da48d,List of Chinese administrative divisions by area,97,81,87
