URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=16551520,Oklahoma Sooners Men 'S Basketball,f5e07c6d-ae82-4e59-aa75-f7d67260e9e7,Oklahoma Sooners men's basketball,99,86,91
http://en.wikipedia.org/?curid=13843829,Eurobasket 1967,f2cdd124-5e12-4d04-b9bb-2100a62a21c0,EuroBasket 1967,100,52,71
http://en.wikipedia.org/?curid=46741510,2008 in DREAM - Events list,01e09fb5-5e8b-465b-9133-6716fff79509,2008 in DREAM,65,100,86
http://en.wikipedia.org/?curid=11479089,Ismail El Shafei,31ac976f-c9ea-4156-bd64-6754383c8d58,Ismail El Shafei,100,2,41
http://en.wikipedia.org/?curid=36915463,Swimming at the 2012 Summer Paralympics – Women's 400 metre freestyle S12 - Heat 2,d1292e87-e315-4e1e-b9e4-416695c03da2,Swimming at the 2012 Summer Paralympics,64,100,85
http://en.wikipedia.org/?curid=51355928,List of best-selling singles in 1994 (Japan) - ,2158812e-b3a6-4102-90ec-296cf351d428,List of best-selling singles in 1994 (Japan),97,95,95
http://en.wikipedia.org/?curid=20880959,Thorkild Thyrring - Complete 24 Hours of Le Mans results,722330a7-d442-469b-be39-10c777d41207,Thorkild Thyrring,47,100,78
http://en.wikipedia.org/?curid=11452830,1988 Tampa Bay Buccaneers Season,c010ecba-9e51-4d51-82c9-cb991fd7f910,1988 Tampa Bay Buccaneers season,100,44,66
http://en.wikipedia.org/?curid=8296486,Cheng Lai Hin - International career,706255dc-ac26-4d2a-87f8-1585d576810c,Cheng Lai Hin,53,97,79
http://en.wikipedia.org/?curid=18656178,50 Metre Rifle Prone,2bc46c45-c2ec-47b7-8906-912d0a165a1f,ISSF 50 meter rifle prone,84,89,87
