URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=7133881,2007 Icc World Twenty20 Statistics,8783c246-ec75-4cc0-b713-baf707ac3ac4,2007 ICC World Twenty20,81,20,62
http://en.wikipedia.org/?curid=9410709,1999 Green Bay Packers season - 1999 NFL draft,9d6f0e2e-7831-4525-9825-111c26d5314c,1999 Green Bay Packers season,77,100,83
http://en.wikipedia.org/?curid=15426917,Lau Nim Yat,8ed17ab1-8e29-485f-be76-6232e62e6ecd,Lau Nim Yat,100,17,75
http://en.wikipedia.org/?curid=343382,List of cities in Nepal - Sub-metropolitan city (उप-महानगरपालिका),baa1b4be-1259-4ea9-8103-0c445382955e,List of cities in Nepal,52,49,51
http://en.wikipedia.org/?curid=59747308,Cleveland Open,4c9391b5-6472-4a4f-aa69-1dfe4db550eb,Cleveland Open (tennis),76,7,55
http://en.wikipedia.org/?curid=22158189,2009 World Championships in Athletics – Women's 100 metres - Quarterfinals,18b72828-db3e-44cc-98df-b242a8813c26,2009 World Championships in Athletics – Women's 100 ...,81,93,84
http://en.wikipedia.org/?curid=7648717,Port of Bridgetown - Terminals,813f13b0-d8f0-4bb5-a397-0262c8f8b452,Port of Bridgetown,75,26,60
http://en.wikipedia.org/?curid=2383181,List of governors of Tamil Nadu - Tamil Nadu,24894bcc-bf60-4dca-8ac7-70ab21da4160,List of governors of Tamil Nadu,83,24,65
http://en.wikipedia.org/?curid=22752154,Dragonfly Trimarans - Current models,a2ba80cf-5678-45b0-b777-5904506ab4d9,Dragonfly Trimarans,69,90,81
http://en.wikipedia.org/?curid=7919475,List of newspapers in the United States - Top 10 newspapers by circulation,4484c183-e12f-4442-8fdd-575d8ca04dc1,List of newspapers in the United States,69,17,53
