URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=17058178,2008 - 09 Portland Trail Blazers Season,6bcecef4-f6f9-4a55-9f29-f024cddf6f5f,2008–09 Portland Trail Blazers season,95,87,90
http://en.wikipedia.org/?curid=33178663,List of American Horror Story episodes - Season 1: Murder House (2011),548f50c6-0f54-435e-aaa5-0e4fc3ea4eaf,List of American Horror Story episodes,70,100,88
http://en.wikipedia.org/?curid=27634280,Ibero-American Championships in Athletics - Editions,532ca503-0502-48dc-ad16-a79c4362f8d5,Ibero-American Championships in Athletics,88,95,92
http://en.wikipedia.org/?curid=1451581,List of busiest airports by cargo traffic - 2017 statistics,5eefecdf-e667-4d4b-bb6e-30560536782f,List of busiest airports by cargo traffic,82,82,82
http://en.wikipedia.org/?curid=42552244,List of cities in Telangana by population - City categorization,fd63faad-6cf1-4818-a823-be8bb46392df,List of cities and towns in Telangana,54,28,38
http://en.wikipedia.org/?curid=1256321,Democratic League of Kosovo - Election results,ca86e6e6-96f8-4171-8cda-c33701116a8e,Democratic League of Kosovo,74,65,68
http://en.wikipedia.org/?curid=15357446,List of Phillips Academy Heads of School - ,2239e176-1c74-4d1c-9138-41645527e2de,List of Phillips Academy heads of school,96,95,95
http://en.wikipedia.org/?curid=6014475,Myrtle Beach Blue Jays - Season-by-season record,32747c25-f8a8-437c-b8e8-525ed82e227e,Myrtle Beach Blue Jays,63,100,85
http://en.wikipedia.org/?curid=643649,List of most watched television interviews - Interviews,2df1e885-c021-4094-b314-6e13c4027b86,List of most-watched television broadcasts,68,58,62
http://en.wikipedia.org/?curid=48219640,List of best-selling albums in Indonesia - ,3b1d97b1-b70c-4f17-a7ef-4e06a87895c7,List of best-selling albums in Indonesia,96,53,70
