URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=15434792,1957 Team Speedway Polish Championship,78577e60-c27d-455b-a283-f96ef49a55ae,1957 Polish speedway season,58,92,68
http://en.wikipedia.org/?curid=36439576,List of tallest buildings in Italy - Timeline of tallest buildings,e050f97a-25a1-4d16-93fd-6251d171bf93,List of tallest buildings in Italy,68,96,76
http://en.wikipedia.org/?curid=22235019,List of tallest buildings in Guiyang - Tallest buildings,c8c6d5fd-ef33-499b-a650-4544f5b7e053,List of tallest buildings in Guiyang,78,33,64
http://en.wikipedia.org/?curid=21381776,Teddy Air - Destinations,38970247-a812-402b-a9e4-9f192862bfe6,Teddy Air,55,100,68
http://en.wikipedia.org/?curid=10650489,1981 Cleveland Browns Season,7721880b-1872-4098-a837-7d98dee2230d,1981 Cleveland Browns season,100,98,99
http://en.wikipedia.org/?curid=2824490,World Festival of Youth and Students - Editions,072e05bf-dfa5-4049-9d1b-8d27c679cefc,World Festival of Youth and Students,87,93,88
http://en.wikipedia.org/?curid=701320,Languages of Canada - Geographic distribution of English–French bilingualism,9d9db74e-cf70-48d1-90b5-40bac1052c05,Languages of Canada,40,83,52
http://en.wikipedia.org/?curid=973782,New Zealand First - Parliament,37912f39-e17c-4506-9361-6c092a5546db,1st New Zealand Parliament,79,29,64
http://en.wikipedia.org/?curid=10788451,1965 Vfl Season,da2e60b4-9e99-4977-b8e1-86a6ae22ed24,1965 VFL season,100,66,89
http://en.wikipedia.org/?curid=33528006,List of flag bearers for France at the Olympics - ,868a5753-e34a-4a0f-90dc-56f3efc41c3e,List of flag bearers for France at the Olympics,97,36,78
