URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=42742203,Praveen Prem - Filmography,9d25dfe9-89cb-42ad-aec4-c10bfeeec3f3,Praveen Prem,63,93,72
http://en.wikipedia.org/?curid=13209834,Lone Pine International - Summary,0c7b7912-ba1f-4acd-9b47-b145f6501a72,Lone Pine International,82,100,87
http://en.wikipedia.org/?curid=1706942,2005 San Marino Grand Prix,a79681a1-a59e-455e-a140-daf8318fe052,2005 San Marino Grand Prix,100,94,98
http://en.wikipedia.org/?curid=23910822,Easy Rock Network,7b1e2fbf-541d-4185-a1c5-c22dc8b15af9,Easy Rock,69,0,48
http://en.wikipedia.org/?curid=31820906,List of tallest buildings in Nagoya - Tallest buildings,150b6fd4-28d3-4ed3-a926-d77c852f458f,List of tallest buildings in Nagoya,78,93,82
http://en.wikipedia.org/?curid=15176211,Three Rivers Conference (Indiana) - Former members,a1a3ab27-2e25-46e5-9c5c-5ef43a51d37f,Three Rivers Conference (Indiana),80,96,84
http://en.wikipedia.org/?curid=16689223,Volume Expander,b88c6d2f-e460-4fdd-b253-b027132e0d98,Volume expander,100,92,97
http://en.wikipedia.org/?curid=17243192,List of best-selling albums in Japan - List of best-selling albums by domestic acts,db5b8158-6788-4907-b266-1a1382bb61ed,List of best-selling albums in Japan,61,69,63
http://en.wikipedia.org/?curid=53132664,1936 Big Ten Conference football season - Results and team statistics,93dcbf12-e99d-4f7b-81c3-2be064198755,1936 Big Ten Conference football season,72,100,80
http://en.wikipedia.org/?curid=6695595,2011 FC Nasaf season - Top Scorers,3a6fad01-9187-49f6-a1b5-ac74fa412116,FC Nasaf,38,24,33
