URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=13673176,Million Dollar Password,b3786a02-58fe-4346-a2f4-79e267004477,Million Dollar Password,100,84,90
http://en.wikipedia.org/?curid=31071606,Amendments to the Rome Statute of the International Criminal Court - Summary of adopted amendments to the Rome Statute,1efeb4f6-1dde-4a41-a90c-2de06a86e51f,Amendments to the Rome Statute,41,99,75
http://en.wikipedia.org/?curid=5032094,Ashley Young - International goals,6aa8406c-ad0b-48b3-9e07-95b4fa4d71ff,Ashley Young,52,100,80
http://en.wikipedia.org/?curid=42199640,2001 West Bengal Legislative Assembly election - Results,c20c4d77-cce6-47c5-b8b8-2f6e6be40d2d,2001 West Bengal Legislative Assembly election,90,93,91
http://en.wikipedia.org/?curid=29141354,List Of A League Of Their Own Episodes,9b4fd21f-4629-4b17-a4a2-1da6dd69b231,List of A League of Their Own episodes,100,44,66
http://en.wikipedia.org/?curid=12169884,List of female billionaires - ,69553893-b291-493d-ac3b-d1a3e3d4cbc5,List of female billionaires,95,66,77
http://en.wikipedia.org/?curid=1784514,Administrative Divisions Of Lithuania,d75d7226-445b-481e-be36-030e8638033e,Administrative divisions of Lithuania,100,90,94
http://en.wikipedia.org/?curid=56015222,List of largest cats - ,e532e375-0216-4e76-8a59-5f59fd8b9c09,List of largest cats,93,72,80
http://en.wikipedia.org/?curid=26228759,List of UConn Huskies bowl games - Summary table,38c90000-2c07-4ed4-9339-ab6d601f32e3,List of UConn Huskies bowl games,80,100,92
http://en.wikipedia.org/?curid=295504,Reform Party of Florida - Notable Statewide and Congressional election results,32dba877-ce50-4b2d-9890-9d4e2fd94f39,Reform Party of the United States of America,46,23,32
