URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=47136186,2009 in WEC - Events list,cf3f1814-b632-467b-9cae-7ac90da5a592,2009 in WEC,61,100,72
http://en.wikipedia.org/?curid=7085932,Meath GAA - All-Ireland Senior Football Championship Final Record,00f54053-2486-45f2-a1fb-9baf5b5b7161,Meath Senior Football Championship,69,21,54
http://en.wikipedia.org/?curid=2283822,Adult Contemporary (chart) - The top 10 adult contemporary songs (1961–2011),c905cf7a-384a-4e1b-a116-5e302d3d6ef5,Adult Contemporary (chart),51,99,65
http://en.wikipedia.org/?curid=22364376,"List of NCAA conferences - Non-football, multi-sport conferences",137da965-f607-42d0-97a4-ee5e5a2d7ed3,List of NCAA conferences,55,88,64
http://en.wikipedia.org/?curid=45256125,Croatian football clubs in European competitions - UEFA country coefficient history,f9932721-6a4d-41ec-9b7a-c7239205cf7d,Croatian football clubs in European competitions,73,36,61
http://en.wikipedia.org/?curid=50609993,2014 IAAF Hammer Throw Challenge - Men,33554612-9592-459f-8fcb-b8aa08e3a679,2014 IAAF Hammer Throw Challenge,91,98,93
http://en.wikipedia.org/?curid=2156758,List Of Samurai Jack Episodes,6c27dde2-0a6f-41bf-aeea-41d9832869d7,List of Samurai Jack episodes,100,43,82
http://en.wikipedia.org/?curid=33527910,List of flag bearers for Croatia at the Olympics - ,3fd3a5fc-f170-49ca-b5e2-e59d8c153def,List of flag bearers for Croatia at the Olympics,97,29,76
http://en.wikipedia.org/?curid=1005861,Geosynchronous Satellite Launch Vehicle,0379500a-9c19-4b3d-8a29-5ccad917b6ca,Geosynchronous Satellite Launch Vehicle,100,19,75
http://en.wikipedia.org/?curid=10015132,Toronto Raptors All - Time Roster,f62d7be0-7149-4983-94a5-500ba079d45e,Toronto Raptors all-time roster,97,27,75
